transaction_id,student_id,book_id,issue_date,return_date,status
T08382,S0741,B03404,2025-01-28,2025-06-11,Late Return
T08383,S0491,B03044,2025-02-17,2025-03-24,Returned
T08384,S0078,B00200,2025-04-06,2026-01-11,Late Return
T08385,S0986,B00085,2025-01-05,2025-06-27,Issued
T08386,S0699,B04704,2025-11-06,2026-01-08,Returned
T08387,S0150,B03211,2025-10-07,2026-08-14,Late Return
T08388,S0354,B04473,2025-02-01,2026-06-30,Returned
T08389,S0711,B03545,2025-01-13,2026-08-07,Returned
T08390,S0400,B02837,2025-10-26,2026-04-18,Late Return
T08391,S0693,B00229,2025-07-23,2025-09-18,Returned
T08392,S0289,B01205,2026-04-09,2026-07-11,Late Return
T08393,S0255,B03488,2025-06-28,2026-07-21,Returned
T08394,S0671,B01377,2026-07-10,2026-08-07,Late Return
T08395,S0304,B03675,2025-05-11,2026-01-17,Issued
T08396,S0828,B04169,2025-04-01,2026-06-29,Late Return
T08397,S0208,B02752,2024-09-14,2025-03-09,Late Return
T08398,S0687,B01310,2025-01-27,2025-03-21,Issued
T08399,S0351,B02308,2025-06-19,2025-12-10,Returned
T08400,S0796,B00636,2025-01-13,2025-11-09,Issued
T08401,S0584,B02719,2025-09-15,2025-10-18,Late Return
T08402,S0579,B01974,2025-03-17,2026-06-14,Issued
T08403,S0368,B03133,2024-12-26,2025-08-09,Late Return
T08404,S0604,B00968,2025-10-13,2026-05-02,Late Return
T08405,S0555,B01597,2024-10-20,2025-11-03,Returned
T08406,S0914,B01652,2024-08-28,2025-04-07,Issued
T08407,S0419,B03670,2025-05-12,2025-11-23,Late Return
T08408,S0309,B01799,2025-10-24,2026-08-14,Returned
T08409,S0884,B03419,2024-12-26,2026-07-12,Late Return
T08410,S0386,B01632,2025-09-15,2026-05-30,Issued
T08411,S0181,B02503,2025-06-08,2025-10-01,Returned
T08412,S0907,B01795,2026-06-11,2026-07-11,Returned
T08413,S0309,B02226,2025-04-22,2025-09-29,Late Return
T08414,S0250,B02414,2025-09-19,2025-11-05,Issued
T08415,S0208,B01916,2026-03-28,2026-04-27,Returned
T08416,S0920,B04489,2024-08-01,2025-10-28,Issued
T08417,S0784,B00151,2026-02-14,2026-06-02,Late Return
T08418,S0306,B03335,2024-09-12,2026-02-01,Returned
T08419,S0438,B02817,2025-02-06,2025-10-17,Issued
T08420,S0188,B03544,2025-06-04,2025-11-20,Returned
T08421,S0583,B04523,2025-04-10,2026-06-19,Issued
T08422,S0429,B01614,2025-10-21,2026-04-29,Issued
T08423,S0373,B00196,2025-11-18,2025-11-23,Late Return
T08424,S0632,B04635,2025-01-26,2025-07-30,Issued
T08425,S0478,B02155,2024-10-29,2025-11-08,Issued
T08426,S0790,B00005,2024-10-01,2026-02-19,Returned
T08427,S0057,B02158,2025-01-29,2026-01-03,Returned
T08428,S0898,B03835,2026-02-18,2026-07-20,Returned
T08429,S0442,B03519,2026-02-06,2026-07-04,Returned
T08430,S0126,B03196,2024-09-04,2025-05-07,Returned
T08431,S0738,B03596,2025-08-28,2026-08-08,Issued
T08432,S0872,B02680,2025-04-18,2026-02-05,Late Return
T08433,S0958,B01912,2025-11-21,2026-06-19,Returned
T08434,S0691,B00383,2025-08-03,2025-11-30,Issued
T08435,S0243,B00801,2026-06-09,2026-06-15,Returned
T08436,S0653,B01759,2025-11-11,2026-05-14,Issued
T08437,S0197,B03820,2024-07-16,2025-04-30,Late Return
T08438,S0924,B04835,2025-08-25,2026-05-03,Issued
T08439,S0757,B03039,2025-01-13,2025-02-28,Late Return
T08440,S0679,B01307,2025-05-07,2026-05-10,Late Return
T08441,S0456,B01375,2026-04-12,2026-05-24,Late Return
T08442,S0697,B00566,2025-10-15,2026-07-13,Returned
T08443,S0881,B03621,2025-08-27,2025-08-28,Late Return
T08444,S0208,B03064,2026-03-09,2026-08-03,Late Return
T08445,S0983,B02793,2026-04-18,2026-05-10,Late Return
T08446,S0995,B03682,2025-04-16,2026-01-15,Returned
T08447,S0682,B01113,2024-08-12,2025-03-07,Late Return
T08448,S0711,B04219,2025-05-27,2025-10-01,Issued
T08449,S0365,B03090,2025-07-27,2026-06-28,Late Return
T08450,S0398,B04944,2024-11-23,2025-10-27,Late Return
T08451,S0684,B04623,2024-08-18,2025-11-09,Late Return
T08452,S0932,B03294,2025-07-31,2026-07-04,Returned
T08453,S0222,B04314,2024-09-04,2026-07-11,Late Return
T08454,S0746,B03800,2024-10-26,2026-07-26,Returned
T08455,S0555,B04382,2026-01-26,2026-02-25,Late Return
T08456,S0779,B02758,2025-10-28,2025-12-04,Late Return
T08457,S0992,B02702,2026-01-23,2026-07-24,Issued
T08458,S0644,B04071,2024-08-25,2024-10-31,Issued
T08459,S0652,B04449,2025-04-24,2026-01-24,Returned
T08460,S0268,B04240,2024-12-13,2025-10-10,Returned
T08461,S0957,B02777,2026-02-28,2026-06-28,Late Return
T08462,S0992,B04924,2026-06-13,2026-07-12,Returned
T08463,S0379,B03461,2025-03-15,2025-05-21,Returned
T08464,S0228,B00601,2025-09-05,2026-01-19,Returned
T08465,S0466,B00382,2025-02-10,2025-09-17,Late Return
T08466,S0818,B02086,2025-06-07,2026-07-09,Issued
T08467,S0979,B03382,2026-03-07,2026-07-29,Late Return
T08468,S0974,B03347,2025-09-22,2026-07-22,Returned
T08469,S0528,B04559,2025-11-06,2026-02-06,Returned
T08470,S0390,B04329,2025-06-26,2026-01-16,Returned
T08471,S0063,B04696,2026-01-03,2026-01-15,Late Return
T08472,S0519,B01271,2025-01-18,2025-11-03,Returned
T08473,S0545,B03544,2025-01-14,2026-03-11,Returned
T08474,S0580,B00908,2026-05-21,2026-08-15,Late Return
T08475,S0750,B02556,2025-05-28,2025-10-05,Late Return
T08476,S0721,B01428,2025-02-13,2025-11-27,Returned
T08477,S0853,B01924,2025-01-30,2025-12-21,Issued
T08478,S0708,B02883,2024-12-28,2026-01-14,Returned
T08479,S0234,B04677,2025-08-25,2026-03-21,Late Return
T08480,S0868,B00961,2026-02-18,2026-03-05,Late Return
T08481,S0769,B00964,2026-01-01,2026-06-18,Issued
T08482,S0442,B04825,2026-06-01,2026-07-26,Late Return
T08483,S0198,B04186,2024-12-28,2026-04-25,Late Return
T08484,S0874,B01219,2025-03-22,2026-06-16,Issued
T08485,S0645,B00396,2024-07-23,2026-03-12,Issued
T08486,S0760,B00005,2025-02-03,2025-03-17,Returned
T08487,S0927,B00615,2024-11-01,2025-11-11,Returned
T08488,S0914,B03299,2024-11-19,2026-03-31,Issued
T08489,S0508,B03671,2025-04-24,2026-02-16,Issued
T08490,S0068,B02276,2025-06-07,2025-11-05,Late Return
T08491,S0967,B04305,2025-05-31,2026-04-06,Issued
T08492,S0643,B02466,2026-02-24,2026-06-11,Returned
T08493,S0743,B04446,2025-11-10,2026-01-18,Late Return
T08494,S0991,B00817,2024-10-21,2026-02-22,Returned
T08495,S0268,B02163,2026-02-04,2026-03-03,Late Return
T08496,S0738,B01392,2024-11-30,2026-04-27,Issued
T08497,S0572,B01444,2025-01-19,2025-04-29,Issued
T08498,S0498,B01742,2025-04-24,2025-11-19,Issued
T08499,S0783,B00440,2025-08-18,2026-01-19,Issued
T08500,S0990,B00580,2026-03-04,2026-07-14,Late Return
T08501,S0228,B03214,2025-02-28,2026-02-28,Returned
T08502,S0479,B02409,2024-12-17,2025-01-01,Late Return
T08503,S0176,B00155,2025-10-13,2026-03-07,Issued
T08504,S0970,B04703,2025-05-13,2026-03-25,Late Return
T08505,S0124,B04866,2024-08-10,2025-05-12,Returned
T08506,S0184,B01844,2025-03-11,2025-08-26,Issued
T08507,S0638,B03144,2026-01-06,2026-08-07,Returned
T08508,S0046,B00618,2025-11-22,2026-02-19,Issued
T08509,S0579,B04597,2025-01-17,2025-07-15,Late Return
T08510,S0154,B02483,2025-06-08,2025-09-29,Returned
T08511,S0554,B04897,2026-03-29,2026-05-10,Late Return
T08512,S0860,B01425,2026-01-29,2026-06-14,Issued
T08513,S0325,B03865,2024-08-17,2026-08-12,Issued
T08514,S0416,B03631,2024-08-27,2025-11-11,Issued
T08515,S0768,B00390,2024-12-23,2025-05-08,Issued
T08516,S0151,B02297,2025-05-30,2025-07-18,Returned
T08517,S0195,B03036,2024-11-18,2026-06-15,Returned
T08518,S0646,B00512,2026-02-08,2026-05-11,Late Return
T08519,S0243,B03812,2026-04-10,2026-04-24,Issued
T08520,S0528,B01672,2025-05-02,2026-06-25,Returned
T08521,S0853,B02652,2026-02-13,2026-08-07,Issued
T08522,S0681,B04668,2025-07-07,2026-08-05,Returned
T08523,S0992,B03514,2024-11-19,2025-05-11,Returned
T08524,S0505,B03051,2026-02-01,2026-05-30,Returned
T08525,S0004,B04257,2025-07-02,2026-07-21,Late Return
T08526,S0564,B04693,2026-06-29,2026-07-16,Issued
T08527,S0148,B03657,2026-05-24,2026-07-02,Issued
T08528,S0695,B04024,2025-05-13,2026-04-03,Issued
T08529,S0463,B02796,2025-02-14,2025-09-01,Issued
T08530,S0629,B04214,2025-09-25,2026-04-26,Late Return
T08531,S0836,B03826,2025-12-16,2026-04-22,Returned
T08532,S0026,B00827,2026-04-09,2026-07-27,Returned
T08533,S0289,B03908,2026-01-16,2026-02-06,Issued
T08534,S0030,B00923,2024-08-26,2025-11-26,Issued
T08535,S0549,B03760,2025-08-31,2025-09-14,Issued
T08536,S0572,B02638,2025-09-23,2026-03-05,Returned
T08537,S0467,B03783,2025-06-06,2025-06-24,Late Return
T08538,S0174,B03495,2024-10-21,2024-11-14,Late Return
T08539,S0372,B04422,2025-03-28,2025-09-07,Returned
T08540,S0955,B02977,2024-11-30,2025-11-23,Late Return
T08541,S0148,B03193,2024-07-20,2025-09-30,Late Return
T08542,S0323,B00733,2025-09-01,2025-10-27,Returned
T08543,S0107,B04041,2024-10-16,2024-10-25,Issued
T08544,S0857,B03413,2024-08-11,2025-08-23,Returned
T08545,S0102,B00953,2026-04-14,2026-05-25,Late Return
T08546,S0858,B02100,2025-12-14,2026-02-17,Late Return
T08547,S0406,B03029,2025-10-26,2026-03-30,Issued
T08548,S0554,B02551,2025-06-13,2025-10-12,Issued
T08549,S0450,B00321,2024-10-16,2025-06-24,Late Return
T08550,S0392,B03091,2024-09-12,2025-12-05,Returned
T08551,S0166,B02317,2026-03-22,2026-07-17,Returned
T08552,S0123,B04846,2025-08-07,2026-05-17,Returned
T08553,S0428,B01090,2025-11-13,2025-12-08,Issued
T08554,S0270,B03030,2024-11-17,2025-01-24,Returned
T08555,S0722,B01840,2026-03-19,2026-05-17,Issued
T08556,S0466,B00356,2025-08-19,2025-12-02,Returned
T08557,S0623,B04249,2024-07-27,2025-12-13,Late Return
T08558,S0519,B04463,2024-08-27,2024-11-11,Issued
T08559,S0445,B03399,2026-04-21,2026-05-21,Returned
T08560,S0924,B00367,2026-02-13,2026-04-24,Late Return
T08561,S0605,B04038,2024-12-15,2025-12-05,Returned
T08562,S0705,B02859,2024-12-03,2026-06-09,Late Return
T08563,S0975,B04728,2025-12-15,2026-07-12,Issued
T08564,S0685,B00353,2025-05-09,2025-06-05,Returned
T08565,S0272,B03407,2025-12-04,2026-05-12,Issued
T08566,S0139,B03635,2025-05-17,2026-05-29,Late Return
T08567,S0073,B03573,2025-09-15,2025-12-18,Late Return
T08568,S0088,B04012,2025-01-02,2026-03-28,Late Return
T08569,S0373,B01632,2025-12-13,2026-04-26,Issued
T08570,S0083,B00260,2024-07-17,2025-02-10,Issued
T08571,S0282,B04919,2024-08-23,2025-12-23,Returned
T08572,S0573,B03182,2025-02-24,2025-05-31,Late Return
T08573,S0403,B01975,2024-08-26,2025-07-19,Late Return
T08574,S0543,B02615,2025-03-17,2025-12-01,Returned
T08575,S0660,B01854,2025-10-19,2026-01-27,Issued
T08576,S0627,B00827,2024-07-24,2026-03-12,Issued
T08577,S0038,B04917,2026-07-05,2026-07-23,Returned
T08578,S0169,B04715,2025-05-24,2026-07-18,Late Return
T08579,S0323,B00122,2025-07-22,2025-12-27,Returned
T08580,S0217,B04328,2024-12-11,2025-02-08,Late Return
T08581,S0753,B00329,2024-10-10,2024-10-23,Late Return
T08582,S0068,B02293,2025-08-29,2026-04-26,Returned
T08583,S0249,B01726,2026-01-01,2026-05-31,Late Return
T08584,S0613,B01958,2026-03-21,2026-06-05,Late Return
T08585,S0835,B03207,2024-10-08,2025-11-15,Late Return
T08586,S0907,B03990,2025-08-02,2025-10-02,Returned
T08587,S0962,B03400,2025-12-03,2026-07-13,Late Return
T08588,S0603,B04775,2025-11-20,2026-01-05,Issued
T08589,S0539,B02377,2025-02-24,2025-08-17,Late Return
T08590,S0927,B01168,2025-08-15,2026-07-14,Returned
T08591,S0633,B04338,2026-03-04,2026-05-26,Late Return
T08592,S0532,B04127,2025-10-12,2025-10-14,Returned
T08593,S0871,B03465,2025-04-30,2026-04-24,Late Return
T08594,S0104,B01658,2025-01-28,2025-05-04,Returned
T08595,S0835,B04135,2025-04-06,2026-01-06,Returned
T08596,S0504,B00876,2025-04-08,2026-04-27,Late Return
T08597,S0045,B04351,2025-05-10,2025-10-09,Late Return
T08598,S0740,B03613,2025-05-31,2025-07-25,Late Return
T08599,S0851,B00225,2024-07-28,2025-05-24,Late Return
T08600,S0685,B04456,2025-09-10,2026-01-26,Issued
T08601,S0273,B02852,2025-06-30,2026-07-10,Late Return
T08602,S0563,B01397,2025-01-10,2026-03-30,Late Return
T08603,S0064,B00169,2026-04-08,2026-06-20,Returned
T08604,S0418,B01363,2024-08-23,2024-10-28,Issued
T08605,S0606,B04190,2025-11-17,2026-03-24,Late Return
T08606,S0735,B02934,2025-05-02,2025-05-27,Returned
T08607,S0685,B04882,2024-10-18,2024-11-13,Returned
T08608,S0149,B01586,2026-04-26,2026-05-22,Late Return
T08609,S0512,B03096,2024-08-26,2025-06-09,Late Return
T08610,S0007,B02084,2024-11-13,2026-07-23,Late Return
T08611,S0840,B04308,2026-03-27,2026-04-23,Late Return
T08612,S0088,B03113,2024-08-28,2024-10-27,Issued
T08613,S0141,B04956,2025-11-01,2026-04-11,Late Return
T08614,S0092,B01636,2025-07-31,2026-04-04,Late Return
T08615,S0183,B02937,2025-05-09,2026-04-16,Returned
T08616,S0714,B04636,2026-06-15,2026-08-08,Returned
T08617,S0929,B04154,2024-11-24,2026-07-15,Issued
T08618,S0609,B02119,2026-03-19,2026-05-22,Late Return
T08619,S0809,B03869,2026-01-07,2026-02-05,Returned
T08620,S0180,B00921,2026-02-28,2026-06-04,Issued
T08621,S0004,B03396,2025-09-15,2026-02-22,Late Return
T08622,S0453,B01290,2026-04-22,2026-04-22,Returned
T08623,S0959,B04748,2024-07-28,2024-11-23,Late Return
T08624,S0786,B00683,2024-11-13,2025-05-31,Late Return
T08625,S0261,B00587,2025-04-19,2025-06-21,Issued
T08626,S0903,B00309,2025-03-21,2026-06-10,Late Return
T08627,S0200,B01665,2024-09-07,2025-03-24,Returned
T08628,S0602,B04872,2025-10-19,2025-12-19,Returned
T08629,S0272,B03972,2026-05-19,2026-06-10,Returned
T08630,S0448,B01958,2025-07-23,2026-07-27,Late Return
T08631,S0649,B04463,2024-10-24,2025-01-29,Late Return
T08632,S0352,B01299,2024-09-30,2025-02-28,Late Return
T08633,S0861,B03345,2024-08-26,2026-04-30,Late Return
T08634,S0845,B00126,2025-03-01,2025-04-29,Late Return
T08635,S0741,B02414,2025-01-20,2025-11-06,Returned
T08636,S0654,B00401,2026-04-18,2026-06-21,Returned
T08637,S0915,B04121,2025-04-03,2025-05-06,Returned
T08638,S0328,B04610,2024-11-26,2026-03-17,Issued
T08639,S0934,B01524,2024-09-29,2024-12-20,Late Return
T08640,S0463,B04197,2024-10-20,2024-10-22,Late Return
T08641,S0794,B00444,2026-04-18,2026-06-09,Returned
T08642,S0380,B01872,2025-06-01,2026-06-29,Issued
T08643,S0809,B03401,2026-05-12,2026-05-25,Late Return
T08644,S0492,B04514,2026-04-24,2026-06-10,Returned
T08645,S0281,B04147,2025-08-09,2026-03-19,Issued
T08646,S0253,B03962,2024-11-10,2025-02-28,Late Return
T08647,S0104,B03082,2025-09-13,2026-04-07,Returned
T08648,S0182,B03258,2026-07-05,2026-08-08,Returned
T08649,S0068,B00299,2025-05-22,2026-07-08,Issued
T08650,S0521,B00671,2025-11-25,2026-05-15,Issued
T08651,S0406,B01837,2025-03-12,2026-05-21,Late Return
T08652,S0466,B01832,2025-01-20,2025-12-22,Returned
T08653,S0820,B02371,2024-09-05,2026-04-03,Returned
T08654,S0211,B02162,2025-01-01,2026-06-30,Issued
T08655,S0785,B02426,2026-02-15,2026-06-06,Late Return
T08656,S0060,B00095,2025-04-05,2026-02-17,Returned
T08657,S0518,B00922,2024-10-29,2026-03-02,Issued
T08658,S0198,B03578,2025-11-27,2026-03-02,Returned
T08659,S0274,B03847,2026-05-11,2026-07-27,Returned
T08660,S0195,B00472,2024-08-08,2025-11-21,Late Return
T08661,S0378,B03289,2025-07-15,2025-07-19,Returned
T08662,S0001,B02627,2024-08-18,2025-07-17,Late Return
T08663,S0175,B03051,2026-06-27,2026-07-13,Issued
T08664,S0593,B01845,2025-11-28,2026-02-26,Late Return
T08665,S0619,B00901,2025-01-09,2026-06-18,Returned
T08666,S0328,B04332,2025-12-10,2026-06-13,Late Return
T08667,S0301,B04395,2026-05-15,2026-05-21,Issued
T08668,S0354,B03142,2024-12-16,2025-11-02,Late Return
T08669,S0020,B00593,2025-03-15,2025-12-08,Returned
T08670,S0864,B01491,2024-12-06,2025-07-22,Returned
T08671,S0296,B02889,2025-05-18,2025-12-13,Issued
T08672,S0731,B02511,2024-08-21,2024-09-21,Late Return
T08673,S0335,B03375,2026-02-18,2026-02-22,Returned
T08674,S0276,B00828,2025-05-14,2025-12-14,Returned
T08675,S0337,B02483,2025-06-09,2025-12-15,Issued
T08676,S0564,B03663,2025-06-09,2026-01-29,Late Return
T08677,S0746,B00668,2025-05-13,2025-12-10,Late Return
T08678,S0408,B02503,2025-06-05,2026-06-26,Issued
T08679,S0945,B04810,2025-10-22,2026-04-21,Issued
T08680,S0192,B00302,2024-08-04,2025-04-05,Late Return
T08681,S0595,B03890,2025-09-17,2026-03-30,Late Return
T08682,S0801,B04556,2026-01-19,2026-01-30,Returned
T08683,S0663,B03826,2026-06-30,2026-07-17,Returned
T08684,S0362,B02764,2025-12-02,2026-03-11,Issued
T08685,S0055,B04131,2026-06-21,2026-07-18,Issued
T08686,S0040,B03587,2025-09-14,2025-11-18,Issued
T08687,S0521,B01780,2025-03-16,2025-12-26,Issued
T08688,S0837,B00578,2024-11-03,2025-08-15,Late Return
T08689,S0844,B03778,2025-05-04,2025-12-06,Issued
T08690,S0630,B04086,2025-12-22,2026-05-01,Returned
T08691,S0749,B03188,2024-11-03,2025-01-01,Returned
T08692,S0746,B00121,2025-08-25,2026-05-05,Returned
T08693,S0191,B00646,2024-09-22,2026-05-31,Late Return
T08694,S0721,B02145,2024-07-25,2026-02-22,Issued
T08695,S0753,B01823,2026-04-27,2026-05-20,Late Return
T08696,S0767,B01582,2024-10-11,2025-03-25,Returned
T08697,S0005,B03751,2025-08-10,2025-11-14,Late Return
T08698,S0585,B02114,2024-09-28,2026-04-16,Returned
T08699,S0995,B02808,2025-09-21,2025-10-20,Issued
T08700,S0936,B04696,2025-09-29,2026-07-22,Returned
T08701,S0879,B03724,2025-04-19,2025-12-13,Issued
T08702,S0788,B01988,2026-06-08,2026-06-11,Returned
T08703,S0082,B01967,2024-12-27,2025-05-27,Returned
T08704,S0539,B04777,2026-02-14,2026-06-27,Returned
T08705,S0978,B01644,2026-03-04,2026-03-14,Returned
T08706,S0209,B03349,2026-05-09,2026-05-16,Returned
T08707,S0280,B00541,2025-09-16,2026-08-03,Issued
T08708,S0113,B01613,2025-01-17,2025-03-23,Returned
T08709,S0749,B03817,2024-12-29,2025-09-19,Late Return
T08710,S0590,B03601,2026-01-06,2026-06-08,Issued
T08711,S0813,B02806,2025-07-01,2025-09-22,Issued
T08712,S0723,B00089,2026-02-05,2026-03-05,Returned
T08713,S0550,B02928,2026-03-23,2026-07-14,Returned
T08714,S0371,B03893,2025-06-03,2025-09-13,Issued
T08715,S0511,B01015,2024-08-13,2025-07-10,Late Return
T08716,S0109,B02681,2025-10-18,2026-04-10,Issued
T08717,S0996,B00551,2024-09-11,2026-04-05,Returned
T08718,S0752,B01347,2026-02-10,2026-02-13,Issued
T08719,S0918,B03986,2025-08-26,2025-12-05,Late Return
T08720,S0923,B01379,2025-01-05,2026-05-10,Late Return
T08721,S0133,B02399,2025-12-10,2026-04-12,Late Return
T08722,S0314,B00653,2026-04-03,2026-04-20,Late Return
T08723,S0695,B00534,2026-01-23,2026-06-21,Issued
T08724,S0247,B02929,2025-03-24,2026-05-17,Late Return
T08725,S0434,B00877,2026-01-16,2026-06-28,Returned
T08726,S0884,B02766,2025-10-01,2026-08-12,Returned
T08727,S0261,B04988,2024-07-23,2025-05-22,Returned
T08728,S0767,B03963,2026-05-24,2026-06-17,Late Return
T08729,S0552,B03499,2025-09-15,2026-07-27,Late Return
T08730,S0561,B02581,2025-11-18,2025-12-29,Late Return
T08731,S0980,B01113,2025-08-31,2025-12-26,Late Return
T08732,S0782,B04970,2024-12-21,2026-03-22,Late Return
T08733,S0532,B02749,2025-08-11,2026-01-28,Issued
T08734,S0651,B01519,2024-10-02,2024-12-31,Returned
T08735,S0311,B03272,2024-12-19,2026-06-06,Returned
T08736,S0009,B00714,2025-12-30,2026-02-12,Returned
T08737,S0619,B03325,2024-11-03,2025-09-18,Late Return
T08738,S0810,B02831,2025-03-05,2025-06-22,Returned
T08739,S0112,B00528,2025-02-14,2025-06-19,Returned
T08740,S0279,B01616,2025-03-14,2025-03-17,Issued
T08741,S0536,B03605,2026-06-17,2026-07-22,Issued
T08742,S0336,B04766,2025-04-25,2025-07-28,Issued
T08743,S0389,B00036,2025-03-31,2025-05-28,Late Return
T08744,S0608,B01781,2026-03-01,2026-03-10,Returned
T08745,S0733,B02340,2026-04-21,2026-04-26,Issued
T08746,S0479,B04483,2025-05-03,2026-05-14,Issued
T08747,S0159,B02384,2024-10-18,2026-03-30,Issued
T08748,S0951,B04022,2025-08-27,2026-03-06,Returned
T08749,S0047,B03265,2025-04-02,2026-03-09,Returned
T08750,S0224,B00510,2024-08-14,2024-11-04,Late Return
T08751,S0643,B01965,2026-05-28,2026-06-24,Issued
T08752,S0601,B00028,2025-12-06,2026-07-16,Returned
T08753,S0887,B01625,2026-03-26,2026-05-04,Issued
T08754,S0728,B04030,2025-12-06,2025-12-12,Returned
T08755,S0887,B02352,2025-09-26,2026-07-27,Late Return
T08756,S0727,B04424,2025-09-20,2026-06-16,Late Return
T08757,S0700,B02110,2025-09-14,2026-07-05,Late Return
T08758,S0079,B03447,2025-10-09,2026-08-11,Late Return
T08759,S0874,B04391,2024-07-17,2025-09-20,Issued
T08760,S0347,B01529,2025-03-15,2026-05-01,Issued
T08761,S0812,B01791,2025-11-15,2025-12-07,Returned
T08762,S0052,B01575,2026-04-17,2026-05-25,Late Return
T08763,S0317,B02109,2026-07-14,2026-07-14,Returned
T08764,S0323,B03712,2025-06-16,2025-11-22,Issued
T08765,S0845,B01924,2025-03-20,2026-02-11,Issued
T08766,S0981,B02518,2024-12-14,2026-05-07,Returned
T08767,S0501,B00681,2026-02-23,2026-05-03,Returned
T08768,S0787,B01263,2026-04-12,2026-06-18,Returned
T08769,S0323,B01528,2025-04-02,2025-10-05,Late Return
T08770,S0506,B03227,2026-04-22,2026-05-17,Issued
T08771,S0953,B01527,2025-01-08,2025-06-13,Late Return
T08772,S0569,B00002,2026-02-24,2026-05-15,Late Return
T08773,S0345,B03614,2024-11-01,2026-06-03,Issued
T08774,S0501,B00400,2025-09-10,2026-02-01,Issued
T08775,S0501,B02153,2025-06-20,2026-03-25,Issued
T08776,S0436,B03155,2024-12-29,2025-02-21,Returned
T08777,S0878,B03242,2025-01-07,2026-06-06,Returned
T08778,S0524,B01085,2026-01-24,2026-05-10,Late Return
T08779,S0577,B04639,2025-05-12,2026-06-27,Late Return
T08780,S0389,B01584,2025-09-24,2026-03-06,Issued
T08781,S0452,B04741,2024-08-14,2025-09-24,Late Return
T08782,S0665,B03955,2025-08-23,2026-07-19,Returned
T08783,S0051,B02802,2024-12-03,2025-03-03,Returned
T08784,S0416,B00829,2024-09-17,2025-08-01,Issued
T08785,S0677,B03684,2024-09-09,2025-10-19,Late Return
T08786,S0511,B03226,2024-09-09,2026-07-20,Returned
T08787,S0834,B04513,2026-02-10,2026-04-26,Late Return
T08788,S0238,B02108,2024-12-15,2025-04-23,Issued
T08789,S0875,B00902,2026-02-24,2026-08-02,Issued
T08790,S0745,B01591,2025-11-24,2026-03-07,Issued
T08791,S0034,B04030,2025-10-30,2025-12-15,Returned
T08792,S0996,B00136,2026-01-19,2026-04-07,Returned
T08793,S0043,B03025,2024-11-15,2026-04-11,Issued
T08794,S0809,B02015,2024-12-13,2025-11-23,Late Return
T08795,S0009,B01532,2026-02-17,2026-07-03,Late Return
T08796,S0275,B02663,2024-10-14,2025-10-03,Issued
