attendance_id,student_id,subject_id,date,status
23242,S0384,SUB0706,2025-12-20,Absent
23243,S0529,SUB0629,2025-10-21,Absent
23244,S0326,SUB0677,2026-07-06,Absent
23245,S0122,SUB0134,2025-08-30,Leave
23246,S0592,SUB0263,2026-02-14,Present
23247,S0445,SUB0735,2026-07-05,Present
23248,S0110,SUB0223,2026-01-17,Absent
23249,S0480,SUB0850,2025-08-29,Absent
23250,S0547,SUB0113,2026-04-13,Present
23251,S0257,SUB0310,2025-09-02,Present
23252,S0340,SUB0737,2026-04-28,Leave
23253,S0069,SUB0838,2025-12-16,Leave
23254,S0917,SUB0918,2026-07-08,Present
23255,S0894,SUB0168,2026-04-26,Leave
23256,S0513,SUB0064,2026-03-21,Present
23257,S0236,SUB0636,2026-03-29,Absent
23258,S0461,SUB0762,2025-09-18,Leave
23259,S0482,SUB0497,2025-12-13,Present
23260,S0764,SUB0755,2026-04-17,Leave
23261,S0629,SUB0027,2025-10-18,Present
23262,S0604,SUB0979,2025-08-04,Leave
23263,S0125,SUB0081,2026-05-29,Leave
23264,S0761,SUB0355,2026-02-28,Present
23265,S0080,SUB0924,2025-09-17,Leave
23266,S0933,SUB0584,2026-02-24,Absent
23267,S0814,SUB0897,2025-12-19,Leave
23268,S0143,SUB0930,2025-09-14,Absent
23269,S0854,SUB0539,2026-06-21,Present
23270,S0149,SUB0352,2026-06-30,Leave
23271,S0973,SUB0112,2025-11-21,Present
23272,S0832,SUB0408,2026-01-04,Present
23273,S0771,SUB0192,2026-03-26,Absent
23274,S0130,SUB0653,2026-01-11,Leave
23275,S0988,SUB0292,2026-03-28,Leave
23276,S0745,SUB0027,2026-03-04,Absent
23277,S0549,SUB0010,2025-11-26,Absent
23278,S0777,SUB0404,2025-08-23,Absent
23279,S0292,SUB0021,2025-07-17,Leave
23280,S0298,SUB0622,2025-12-12,Present
23281,S0505,SUB0823,2025-07-28,Present
23282,S0420,SUB0765,2026-05-22,Leave
23283,S0146,SUB0055,2026-05-29,Absent
23284,S0503,SUB0054,2026-04-07,Present
23285,S0923,SUB0625,2026-05-31,Absent
23286,S0985,SUB0142,2026-07-10,Absent
23287,S0059,SUB0102,2025-09-25,Absent
23288,S0602,SUB0289,2025-11-14,Absent
23289,S0528,SUB0008,2026-01-25,Leave
23290,S0996,SUB0219,2025-10-02,Leave
23291,S0792,SUB0086,2025-09-29,Absent
23292,S0358,SUB0842,2026-02-15,Present
23293,S0857,SUB0162,2025-11-29,Absent
23294,S0961,SUB0719,2025-10-12,Leave
23295,S0798,SUB0426,2025-07-27,Leave
23296,S0120,SUB0788,2026-01-01,Leave
23297,S0337,SUB0871,2025-08-16,Absent
23298,S0941,SUB0939,2026-07-15,Leave
23299,S0040,SUB0096,2026-03-05,Absent
23300,S0112,SUB0539,2026-02-13,Absent
23301,S0509,SUB0367,2026-06-28,Absent
23302,S0838,SUB0924,2026-03-24,Present
23303,S0710,SUB0118,2025-10-11,Leave
23304,S0591,SUB0682,2025-09-17,Leave
23305,S0265,SUB0128,2026-03-11,Absent
23306,S0063,SUB0852,2025-12-16,Present
23307,S0942,SUB0741,2025-11-19,Absent
23308,S0288,SUB0680,2026-05-12,Present
23309,S0369,SUB0997,2026-04-17,Absent
23310,S0303,SUB0185,2026-06-26,Present
23311,S0083,SUB0227,2025-12-15,Present
23312,S0442,SUB0442,2026-05-10,Present
23313,S0809,SUB0469,2025-08-31,Absent
23314,S0960,SUB0067,2025-10-19,Absent
23315,S0223,SUB0246,2025-08-16,Present
23316,S0478,SUB0886,2026-05-15,Present
23317,S0997,SUB0340,2026-05-24,Leave
23318,S0428,SUB0434,2026-06-11,Absent
23319,S0838,SUB0498,2026-02-01,Leave
23320,S0985,SUB0365,2026-02-23,Leave
23321,S0876,SUB0189,2025-08-20,Absent
23322,S0398,SUB0073,2026-05-07,Present
23323,S0865,SUB0863,2025-11-15,Leave
23324,S0899,SUB0272,2026-05-26,Leave
23325,S0984,SUB0112,2025-08-09,Absent
23326,S0146,SUB0191,2026-07-01,Absent
23327,S0785,SUB0334,2025-10-11,Present
23328,S0679,SUB0279,2025-11-24,Leave
23329,S0004,SUB0554,2025-11-11,Absent
23330,S0344,SUB0504,2026-05-31,Absent
23331,S0117,SUB0626,2026-03-26,Present
23332,S0713,SUB0152,2025-12-25,Absent
23333,S0765,SUB0152,2026-06-19,Absent
23334,S0776,SUB0056,2025-12-15,Absent
23335,S0444,SUB0258,2026-03-05,Present
23336,S0453,SUB0698,2025-08-24,Leave
23337,S0410,SUB0335,2025-08-06,Leave
23338,S0421,SUB0796,2026-07-04,Present
23339,S0868,SUB0867,2026-04-08,Present
23340,S0384,SUB0141,2026-04-12,Absent
23341,S0376,SUB0139,2026-01-05,Present
23342,S0281,SUB0741,2025-08-02,Leave
23343,S0499,SUB0453,2025-09-18,Absent
23344,S0793,SUB0897,2025-09-03,Present
23345,S0605,SUB0433,2026-04-24,Leave
23346,S0144,SUB0920,2025-12-15,Leave
23347,S0067,SUB0599,2025-10-13,Absent
23348,S0348,SUB0936,2025-09-05,Present
23349,S0036,SUB0161,2026-01-31,Absent
23350,S0725,SUB0102,2026-06-17,Leave
23351,S0490,SUB0184,2026-01-19,Absent
23352,S0686,SUB0839,2026-06-22,Leave
23353,S0099,SUB0228,2026-01-23,Present
23354,S0148,SUB0352,2026-05-21,Present
23355,S0817,SUB0864,2026-03-07,Absent
23356,S0724,SUB0386,2026-06-01,Leave
23357,S0125,SUB0024,2026-01-29,Absent
23358,S0024,SUB0669,2026-05-18,Leave
23359,S0925,SUB0648,2026-01-31,Absent
23360,S0837,SUB0281,2026-01-14,Present
23361,S0244,SUB0440,2025-11-01,Leave
23362,S0446,SUB0110,2025-09-20,Leave
23363,S0969,SUB0902,2025-08-25,Absent
23364,S0901,SUB0167,2025-09-04,Absent
23365,S0104,SUB0515,2025-12-08,Absent
23366,S0926,SUB0308,2025-09-13,Present
23367,S0673,SUB0461,2026-05-07,Leave
23368,S0905,SUB0399,2026-03-13,Absent
23369,S0316,SUB0837,2025-09-22,Absent
23370,S0868,SUB0622,2025-09-07,Leave
23371,S0874,SUB0846,2026-01-28,Present
23372,S0520,SUB0663,2025-11-06,Present
23373,S0846,SUB0448,2026-05-16,Absent
23374,S0709,SUB0339,2026-01-30,Absent
23375,S0209,SUB0158,2025-11-04,Absent
23376,S0694,SUB0321,2026-06-04,Present
23377,S0035,SUB0543,2025-09-03,Leave
23378,S0642,SUB0770,2025-11-19,Leave
23379,S0356,SUB0985,2025-11-12,Leave
23380,S0989,SUB0830,2025-08-10,Leave
23381,S0561,SUB0153,2025-08-11,Absent
23382,S0947,SUB0712,2026-01-14,Present
23383,S0580,SUB0517,2025-09-27,Leave
23384,S0608,SUB0234,2026-06-25,Absent
23385,S0054,SUB0153,2026-03-23,Absent
23386,S0164,SUB0014,2026-07-13,Leave
23387,S0833,SUB1000,2025-12-23,Leave
23388,S0130,SUB0416,2026-05-13,Leave
23389,S0096,SUB0463,2025-12-21,Absent
23390,S0019,SUB0369,2026-01-01,Absent
23391,S0845,SUB0548,2025-09-11,Leave
23392,S0658,SUB0194,2025-12-22,Present
23393,S0271,SUB0028,2025-11-12,Present
23394,S0142,SUB0425,2026-07-06,Leave
23395,S0592,SUB0637,2026-06-05,Leave
23396,S0069,SUB0080,2025-11-13,Leave
23397,S0903,SUB0500,2026-04-14,Absent
23398,S0665,SUB0561,2026-02-06,Present
23399,S0124,SUB0755,2025-09-24,Leave
23400,S0953,SUB0064,2025-07-23,Present
23401,S0779,SUB0600,2026-03-05,Present
23402,S0652,SUB0255,2025-10-08,Leave
23403,S0302,SUB0469,2026-04-26,Leave
23404,S0869,SUB0668,2026-06-16,Absent
23405,S0488,SUB0084,2026-03-05,Present
23406,S0279,SUB0398,2025-11-19,Leave
23407,S0749,SUB0515,2025-09-26,Present
23408,S0894,SUB0494,2026-03-19,Present
23409,S0730,SUB0132,2025-07-19,Present
23410,S0815,SUB0946,2025-08-05,Leave
23411,S0521,SUB0310,2025-08-13,Leave
23412,S0821,SUB0949,2025-10-02,Absent
23413,S0305,SUB0463,2026-03-07,Absent
23414,S0700,SUB0099,2026-01-07,Present
23415,S0079,SUB0004,2026-02-10,Absent
23416,S0198,SUB0438,2025-09-02,Leave
23417,S0444,SUB0651,2025-12-09,Present
23418,S0471,SUB0259,2025-09-14,Present
23419,S0219,SUB0040,2026-04-26,Leave
23420,S0405,SUB0097,2025-10-17,Present
23421,S0713,SUB0622,2026-04-12,Leave
23422,S0010,SUB0347,2026-05-26,Absent
23423,S0040,SUB0628,2025-09-17,Leave
23424,S0209,SUB0745,2026-02-13,Present
23425,S0556,SUB0612,2025-08-22,Leave
23426,S0186,SUB0083,2026-04-06,Present
23427,S0450,SUB0633,2026-03-01,Absent
23428,S0728,SUB0150,2025-08-28,Leave
23429,S0383,SUB0765,2025-12-22,Absent
23430,S0355,SUB0848,2026-01-02,Leave
23431,S0060,SUB0551,2025-08-15,Absent
23432,S0437,SUB0404,2026-06-08,Absent
23433,S0162,SUB0927,2025-10-04,Present
23434,S0952,SUB0230,2026-07-01,Leave
23435,S0502,SUB0933,2025-11-03,Present
23436,S0263,SUB0856,2026-05-15,Leave
23437,S0879,SUB0229,2025-08-13,Present
23438,S0245,SUB0251,2025-08-02,Leave
23439,S0976,SUB0783,2026-06-19,Absent
23440,S0296,SUB0677,2025-08-09,Present
23441,S0720,SUB0868,2026-05-01,Absent
23442,S0121,SUB0143,2026-03-14,Leave
23443,S0922,SUB0711,2026-03-25,Absent
23444,S0885,SUB0839,2026-06-14,Absent
23445,S0912,SUB0672,2026-04-09,Leave
23446,S0530,SUB0341,2025-08-17,Leave
23447,S0045,SUB0684,2025-09-14,Absent
23448,S0808,SUB0198,2026-01-08,Present
23449,S0885,SUB0757,2026-02-13,Absent
23450,S0547,SUB0884,2025-10-22,Absent
23451,S0429,SUB0039,2025-10-31,Present
23452,S0887,SUB0674,2026-01-15,Present
23453,S0685,SUB0700,2026-01-06,Present
23454,S0588,SUB0107,2026-06-19,Present
23455,S0329,SUB0734,2025-11-13,Absent
23456,S0498,SUB0746,2026-05-06,Absent
23457,S0207,SUB0920,2025-09-14,Leave
23458,S0794,SUB0919,2025-08-22,Absent
23459,S0112,SUB0771,2026-06-30,Leave
23460,S0535,SUB0083,2025-09-04,Leave
23461,S0897,SUB0925,2026-01-14,Leave
23462,S0771,SUB0345,2025-12-23,Present
23463,S0183,SUB0804,2025-10-31,Leave
23464,S0741,SUB0148,2025-10-23,Present
23465,S0341,SUB0742,2026-02-19,Present
23466,S0853,SUB0664,2026-01-08,Leave
23467,S0480,SUB0475,2025-09-27,Leave
23468,S0969,SUB0985,2025-10-31,Absent
23469,S0602,SUB0873,2026-04-01,Absent
23470,S0681,SUB0591,2026-01-04,Present
23471,S0585,SUB0111,2025-11-01,Absent
23472,S0234,SUB0368,2026-02-21,Absent
23473,S0417,SUB0864,2025-11-15,Leave
23474,S0716,SUB0198,2026-02-06,Absent
23475,S0945,SUB0714,2025-10-08,Present
23476,S0578,SUB0845,2025-11-09,Present
23477,S0286,SUB0219,2026-06-15,Absent
23478,S0157,SUB0661,2025-07-31,Present
23479,S0108,SUB0100,2026-04-23,Present
23480,S0535,SUB0282,2026-03-17,Leave
23481,S0355,SUB0656,2025-08-05,Present
23482,S0114,SUB0108,2026-06-01,Absent
23483,S0220,SUB0074,2025-10-12,Present
23484,S0035,SUB0397,2026-05-29,Leave
23485,S0864,SUB0927,2025-08-11,Present
23486,S0004,SUB0288,2026-03-30,Absent
23487,S0255,SUB0179,2026-05-05,Leave
23488,S0545,SUB0312,2026-03-11,Absent
23489,S0406,SUB0188,2026-05-27,Leave
23490,S0640,SUB0057,2026-07-03,Present
23491,S0877,SUB0022,2025-08-21,Present
23492,S0697,SUB0863,2025-08-09,Absent
23493,S0149,SUB0183,2025-12-26,Present
23494,S0844,SUB0457,2025-09-22,Leave
23495,S0811,SUB0852,2026-05-04,Absent
23496,S0555,SUB0550,2026-05-28,Present
23497,S0047,SUB0993,2025-11-26,Absent
23498,S0246,SUB0247,2025-08-15,Leave
23499,S0431,SUB0471,2026-07-09,Absent
23500,S0048,SUB0219,2026-05-14,Leave
23501,S0878,SUB0109,2025-07-18,Absent
23502,S0890,SUB0523,2026-01-17,Absent
23503,S0336,SUB0956,2026-07-01,Leave
23504,S0402,SUB0572,2025-10-10,Absent
23505,S0809,SUB0648,2026-03-15,Leave
23506,S0386,SUB0596,2025-11-07,Present
23507,S0797,SUB0804,2025-08-01,Present
23508,S0403,SUB0779,2025-10-19,Leave
23509,S0751,SUB0616,2026-01-20,Absent
23510,S0516,SUB0731,2025-09-16,Leave
23511,S0505,SUB0745,2026-05-22,Present
23512,S0805,SUB0368,2025-09-06,Present
23513,S0288,SUB0218,2026-02-13,Leave
23514,S0199,SUB0291,2025-10-23,Absent
23515,S0248,SUB0809,2026-06-11,Present
23516,S0512,SUB0189,2025-07-17,Absent
23517,S0934,SUB0743,2026-03-15,Absent
23518,S0553,SUB0452,2026-01-13,Absent
23519,S0655,SUB0803,2026-07-04,Present
23520,S0763,SUB0626,2025-11-16,Leave
23521,S0338,SUB0421,2026-03-16,Leave
23522,S0231,SUB0864,2026-04-23,Present
23523,S0576,SUB0326,2026-05-01,Absent
23524,S0898,SUB0798,2025-09-27,Present
23525,S0427,SUB0984,2025-09-05,Present
23526,S0963,SUB0773,2025-12-05,Leave
23527,S0116,SUB1000,2025-11-15,Present
23528,S0057,SUB0756,2025-10-19,Present
23529,S0609,SUB0026,2026-05-29,Leave
23530,S0608,SUB0318,2025-09-07,Leave
23531,S0488,SUB0027,2026-02-11,Leave
23532,S0722,SUB0677,2025-12-06,Leave
23533,S0611,SUB0115,2026-03-28,Absent
23534,S0736,SUB0223,2025-10-03,Present
23535,S0108,SUB0594,2025-09-04,Leave
23536,S0974,SUB0199,2025-07-17,Present
23537,S0466,SUB0762,2026-04-27,Leave
23538,S0399,SUB0749,2025-09-21,Present
23539,S0392,SUB0333,2026-01-14,Leave
23540,S0706,SUB0769,2026-05-13,Leave
23541,S0527,SUB0335,2025-08-19,Absent
23542,S0340,SUB0186,2025-10-29,Absent
23543,S0252,SUB0591,2026-05-04,Present
23544,S0972,SUB0241,2026-02-09,Present
23545,S0859,SUB0286,2026-07-11,Present
23546,S0543,SUB0679,2026-07-06,Absent
23547,S0168,SUB0286,2025-07-20,Absent
23548,S0750,SUB0615,2026-03-18,Leave
23549,S0175,SUB0881,2026-03-26,Absent
23550,S0801,SUB0206,2025-10-18,Absent
23551,S0631,SUB0084,2026-06-23,Present
23552,S0143,SUB0294,2026-05-15,Leave
23553,S0960,SUB0005,2025-07-24,Present
23554,S0814,SUB0200,2026-01-14,Present
23555,S0895,SUB0412,2026-03-24,Present
23556,S0639,SUB0577,2026-03-01,Present
23557,S0818,SUB0256,2026-03-08,Absent
23558,S0776,SUB0440,2025-08-23,Leave
23559,S0795,SUB0400,2025-11-25,Absent
23560,S0060,SUB0977,2026-06-12,Absent
23561,S0988,SUB0050,2026-03-20,Present
23562,S0638,SUB0900,2026-03-11,Present
23563,S0873,SUB0911,2026-03-03,Absent
23564,S0459,SUB0113,2025-09-19,Present
23565,S0118,SUB0371,2026-06-22,Absent
23566,S0871,SUB0093,2025-10-18,Leave
23567,S0979,SUB0849,2025-08-20,Present
23568,S0146,SUB0675,2026-03-30,Present
23569,S0600,SUB0249,2025-11-20,Present
23570,S0388,SUB0008,2025-11-27,Present
23571,S0594,SUB0168,2026-02-03,Leave
23572,S0823,SUB0801,2025-07-18,Present
23573,S0814,SUB0248,2025-10-04,Present
23574,S0565,SUB0678,2025-10-26,Absent
23575,S0341,SUB0118,2026-06-20,Leave
23576,S0620,SUB0938,2025-09-28,Present
23577,S0126,SUB0622,2026-06-15,Leave
23578,S0299,SUB0157,2026-03-08,Leave
23579,S0233,SUB0157,2025-10-16,Leave
23580,S0568,SUB0729,2026-04-05,Present
23581,S0204,SUB0425,2026-04-14,Present
23582,S0200,SUB0229,2025-09-23,Absent
23583,S0777,SUB0943,2026-01-10,Absent
23584,S0914,SUB0014,2026-04-26,Leave
23585,S0984,SUB0301,2026-01-04,Present
23586,S0933,SUB0297,2025-08-18,Leave
23587,S0749,SUB0183,2025-10-04,Present
23588,S0896,SUB0095,2025-08-09,Leave
23589,S0065,SUB0824,2026-04-09,Absent
23590,S0703,SUB0295,2025-11-15,Present
23591,S0996,SUB0028,2026-01-15,Absent
23592,S0117,SUB0533,2026-01-14,Present
23593,S0980,SUB0155,2025-12-14,Present
23594,S0987,SUB0715,2025-08-29,Leave
23595,S0289,SUB0301,2026-02-04,Leave
23596,S0441,SUB0687,2026-07-14,Leave
23597,S0133,SUB0760,2026-07-14,Present
23598,S0449,SUB0271,2025-07-20,Present
23599,S0592,SUB0900,2026-05-07,Absent
23600,S0167,SUB0024,2026-07-13,Leave
23601,S0840,SUB0499,2025-10-29,Absent
23602,S0392,SUB0805,2026-04-11,Leave
23603,S0724,SUB0978,2025-12-24,Absent
23604,S0321,SUB0786,2026-03-21,Leave
23605,S0866,SUB0502,2026-05-07,Present
23606,S0415,SUB0030,2026-01-29,Leave
23607,S0614,SUB0446,2025-08-03,Absent
23608,S0972,SUB0389,2025-07-29,Present
23609,S0979,SUB0040,2026-05-09,Absent
23610,S0276,SUB0127,2026-07-10,Leave
23611,S0887,SUB0075,2025-10-19,Leave
23612,S0127,SUB0804,2026-02-23,Leave
23613,S0089,SUB0899,2025-10-13,Absent
23614,S0166,SUB0984,2026-05-01,Present
23615,S0722,SUB0927,2025-10-09,Absent
23616,S0742,SUB0206,2025-12-23,Leave
23617,S0661,SUB0364,2025-09-07,Present
23618,S0728,SUB0410,2025-10-08,Leave
23619,S0091,SUB0510,2025-11-27,Absent
23620,S0744,SUB0326,2025-10-31,Present
23621,S0452,SUB0755,2025-11-06,Present
23622,S0705,SUB0813,2025-11-27,Present
23623,S0950,SUB0686,2026-01-18,Leave
23624,S0172,SUB0165,2025-08-29,Leave
23625,S0328,SUB0564,2025-07-22,Absent
23626,S0119,SUB0921,2026-01-11,Leave
23627,S0110,SUB0975,2025-12-31,Present
23628,S0170,SUB0593,2026-06-21,Leave
23629,S0341,SUB0920,2025-09-11,Leave
23630,S0175,SUB0007,2025-11-19,Present
23631,S0047,SUB0820,2026-01-08,Absent
23632,S0727,SUB0139,2026-01-07,Absent
23633,S0211,SUB0430,2025-10-13,Absent
23634,S0845,SUB0447,2025-12-14,Absent
23635,S0239,SUB0048,2025-08-21,Absent
23636,S0531,SUB0983,2026-02-18,Leave
23637,S0677,SUB0311,2025-12-29,Absent
23638,S0239,SUB0121,2026-03-27,Leave
23639,S0563,SUB0099,2025-11-09,Leave
23640,S0266,SUB0531,2025-12-09,Leave
23641,S0534,SUB0673,2026-05-16,Present
23642,S0125,SUB0532,2026-06-12,Leave
23643,S0837,SUB0312,2025-12-21,Present
23644,S0906,SUB0344,2026-02-03,Present
23645,S0323,SUB0378,2025-11-13,Leave
23646,S0970,SUB0163,2025-11-23,Leave
23647,S0544,SUB0405,2026-01-16,Leave
23648,S0228,SUB0395,2026-04-24,Present
23649,S0231,SUB0653,2025-12-04,Present
23650,S0701,SUB0398,2025-09-07,Absent
23651,S0104,SUB0055,2026-05-18,Absent
23652,S0472,SUB0308,2026-05-06,Present
23653,S0916,SUB0209,2026-04-29,Present
23654,S0092,SUB0420,2026-06-17,Present
23655,S0663,SUB0691,2025-12-17,Present
23656,S0692,SUB0656,2025-10-28,Present
23657,S0662,SUB0004,2025-08-01,Leave
23658,S0227,SUB0332,2026-01-05,Leave
23659,S0438,SUB0501,2025-09-05,Absent
23660,S0260,SUB0377,2026-02-20,Present
23661,S0533,SUB0786,2025-09-08,Present
23662,S0732,SUB0078,2026-04-18,Absent
23663,S0299,SUB0053,2025-12-04,Absent
23664,S0098,SUB0507,2025-11-17,Present
23665,S0843,SUB0413,2025-09-02,Present
23666,S0859,SUB0566,2026-01-12,Leave
23667,S0868,SUB0697,2026-05-21,Absent
23668,S0941,SUB0653,2025-08-17,Absent
23669,S0396,SUB0355,2026-05-15,Absent
23670,S0112,SUB0977,2025-10-31,Leave
23671,S0067,SUB0441,2026-05-30,Present
23672,S0990,SUB0297,2025-11-21,Absent
23673,S0812,SUB0333,2026-05-06,Present
23674,S0557,SUB0887,2026-06-06,Absent
23675,S0920,SUB0260,2026-03-08,Absent
23676,S0562,SUB0049,2025-11-27,Absent
23677,S0790,SUB0159,2026-05-14,Leave
23678,S0594,SUB0587,2026-04-28,Leave
23679,S0927,SUB0472,2026-06-10,Leave
23680,S0220,SUB0282,2026-06-11,Present
23681,S0984,SUB0337,2025-12-23,Leave
23682,S0836,SUB0652,2026-05-19,Absent
23683,S0194,SUB0837,2026-03-27,Present
23684,S0235,SUB0125,2025-07-31,Absent
23685,S0178,SUB0162,2026-02-25,Absent
23686,S0891,SUB0229,2025-08-19,Present
23687,S0819,SUB0774,2025-12-15,Absent
23688,S0158,SUB0498,2025-09-09,Present
23689,S0047,SUB0778,2026-02-12,Absent
23690,S0104,SUB0722,2025-07-23,Present
23691,S0043,SUB0662,2026-01-17,Absent
23692,S0160,SUB0640,2025-08-28,Present
23693,S0950,SUB0540,2025-07-18,Absent
23694,S0011,SUB0160,2026-05-12,Leave
23695,S0365,SUB0009,2026-07-06,Leave
23696,S0897,SUB0616,2026-03-20,Absent
23697,S0305,SUB0405,2026-06-13,Absent
23698,S0902,SUB0890,2025-11-09,Leave
23699,S0400,SUB0052,2026-06-10,Leave
23700,S0639,SUB0955,2026-06-01,Absent
23701,S0379,SUB0213,2026-04-04,Leave
23702,S0632,SUB0451,2025-11-20,Leave
23703,S0014,SUB0607,2025-10-11,Present
23704,S0465,SUB0754,2026-04-06,Leave
23705,S0790,SUB0150,2026-05-12,Absent
23706,S0131,SUB0146,2026-05-02,Absent
23707,S0578,SUB0357,2026-03-19,Leave
23708,S0685,SUB0267,2025-10-11,Present
23709,S0668,SUB0043,2026-04-12,Absent
23710,S0377,SUB0544,2025-09-14,Leave
23711,S0800,SUB0029,2025-08-22,Leave
23712,S0317,SUB0782,2026-06-14,Absent
23713,S0643,SUB0269,2025-09-14,Absent
23714,S0997,SUB0859,2025-10-26,Leave
23715,S0763,SUB0052,2026-01-09,Leave
23716,S0686,SUB0374,2025-07-21,Absent
23717,S0530,SUB0412,2025-10-23,Absent
23718,S0252,SUB0337,2026-02-08,Present
23719,S0195,SUB0228,2026-06-12,Leave
23720,S0660,SUB0916,2026-04-07,Absent
23721,S0139,SUB0168,2025-09-25,Leave
23722,S0307,SUB0057,2025-12-21,Present
23723,S0405,SUB0715,2025-10-22,Leave
23724,S0050,SUB0287,2026-03-29,Absent
23725,S0797,SUB0053,2025-08-01,Leave
23726,S0107,SUB0802,2026-06-28,Leave
23727,S0916,SUB0465,2025-10-28,Present
23728,S0539,SUB0290,2026-04-16,Present
23729,S0246,SUB0263,2026-01-22,Leave
23730,S0597,SUB0708,2026-03-19,Leave
23731,S0067,SUB0617,2026-02-08,Absent
23732,S0105,SUB0132,2026-02-15,Leave
23733,S0975,SUB0365,2025-07-24,Leave
23734,S0061,SUB0022,2025-11-22,Present
23735,S0308,SUB0578,2026-06-29,Present
23736,S0648,SUB0685,2025-08-25,Absent
23737,S0161,SUB0147,2025-11-20,Present
23738,S0817,SUB0314,2026-02-12,Leave
23739,S0810,SUB0259,2025-08-26,Absent
23740,S1000,SUB0398,2026-04-19,Leave
23741,S0302,SUB0968,2026-01-15,Absent
23742,S0315,SUB0576,2025-11-01,Present
23743,S0908,SUB0656,2026-02-05,Absent
23744,S0005,SUB0723,2025-11-08,Present
23745,S0342,SUB0143,2026-03-04,Leave
23746,S0628,SUB0503,2025-11-11,Absent
23747,S0379,SUB0453,2025-09-13,Absent
23748,S0177,SUB0620,2025-11-15,Leave
23749,S0256,SUB0917,2025-11-05,Leave
23750,S0517,SUB0629,2026-02-12,Present
23751,S0881,SUB0464,2026-03-02,Present
23752,S0352,SUB0806,2026-03-22,Present
23753,S0393,SUB0350,2026-03-11,Present
23754,S0517,SUB0126,2026-01-02,Present
23755,S0205,SUB1000,2026-01-05,Present
23756,S0176,SUB0058,2025-07-31,Present
23757,S0563,SUB0748,2025-12-26,Present
23758,S0668,SUB0975,2026-05-29,Absent
23759,S0767,SUB0776,2025-08-03,Absent
23760,S0650,SUB0103,2026-06-03,Leave
23761,S0026,SUB0789,2025-12-24,Present
23762,S0054,SUB0400,2026-02-06,Leave
23763,S0910,SUB0651,2026-07-09,Leave
23764,S0843,SUB0292,2026-02-25,Present
23765,S0859,SUB0221,2026-03-07,Leave
23766,S0815,SUB0635,2025-11-15,Leave
23767,S0460,SUB0719,2026-01-31,Absent
23768,S0787,SUB0426,2025-10-05,Leave
23769,S0337,SUB0154,2026-03-23,Present
23770,S0113,SUB0032,2026-03-28,Absent
23771,S0816,SUB0309,2026-06-26,Leave
23772,S0199,SUB0580,2025-10-16,Absent
23773,S0192,SUB0678,2025-08-23,Present
23774,S0395,SUB0283,2026-06-28,Absent
23775,S0206,SUB0172,2026-02-22,Leave
23776,S0949,SUB0516,2025-07-22,Absent
23777,S0643,SUB0580,2026-04-04,Leave
23778,S0654,SUB0387,2026-03-10,Present
23779,S0729,SUB0812,2026-02-18,Present
23780,S0076,SUB0839,2026-06-14,Absent
23781,S0847,SUB0653,2025-09-14,Leave
23782,S0708,SUB0699,2026-02-16,Absent
23783,S0240,SUB0605,2025-10-28,Leave
23784,S0641,SUB0122,2026-01-04,Leave
23785,S0485,SUB0627,2026-07-08,Leave
23786,S0580,SUB0758,2026-01-20,Absent
23787,S0834,SUB0425,2026-03-16,Present
23788,S0128,SUB0241,2026-01-11,Leave
23789,S0478,SUB0407,2025-12-26,Present
23790,S1000,SUB0063,2026-01-05,Absent
23791,S0271,SUB0155,2026-05-18,Absent
23792,S0116,SUB0106,2025-11-25,Present
23793,S0860,SUB0771,2026-01-13,Leave
23794,S0816,SUB0212,2025-12-25,Leave
23795,S0147,SUB0215,2026-03-26,Present
23796,S0463,SUB0273,2026-03-10,Leave
23797,S0281,SUB0193,2026-04-25,Absent
23798,S0914,SUB1000,2025-08-30,Leave
23799,S0534,SUB0763,2026-02-07,Present
23800,S0939,SUB0452,2026-04-17,Present
23801,S0764,SUB0734,2025-11-13,Absent
23802,S0157,SUB0478,2025-10-27,Absent
23803,S0465,SUB0886,2025-10-14,Present
23804,S0230,SUB0155,2026-05-14,Leave
23805,S0534,SUB0412,2025-12-20,Absent
23806,S0900,SUB0350,2026-05-12,Leave
23807,S0952,SUB0448,2025-10-06,Leave
23808,S0875,SUB0049,2026-03-11,Leave
23809,S0403,SUB0768,2026-07-13,Leave
23810,S0129,SUB0442,2026-06-28,Leave
23811,S0760,SUB0771,2025-10-16,Present
23812,S0801,SUB0773,2025-10-01,Leave
23813,S0909,SUB0068,2025-08-05,Present
23814,S0059,SUB0660,2026-02-25,Absent
23815,S0250,SUB0912,2025-08-12,Absent
23816,S0249,SUB0424,2026-05-05,Absent
23817,S0668,SUB0466,2025-08-03,Leave
23818,S0959,SUB0081,2026-07-03,Present
23819,S0179,SUB0544,2025-11-15,Absent
23820,S0870,SUB0551,2025-11-06,Absent
23821,S0329,SUB0740,2026-01-22,Present
23822,S0212,SUB0407,2026-04-21,Absent
23823,S0032,SUB0425,2025-09-22,Absent
23824,S0495,SUB0351,2025-11-21,Absent
23825,S0853,SUB0310,2025-10-09,Leave
23826,S0650,SUB0286,2026-06-06,Absent
23827,S0280,SUB0703,2025-11-09,Present
23828,S0046,SUB0222,2025-12-18,Leave
23829,S0376,SUB0638,2025-07-28,Leave
23830,S0425,SUB0733,2025-10-29,Leave
23831,S1000,SUB0190,2026-06-18,Leave
