book_id,book_name,author,publisher,publication_year
B03164,Database Management Systems,Goodfellow,Wiley,2014
B03165,Machine Learning,Ross,McGraw Hill,2014
B03166,Cloud Computing,Silberschatz,Oxford,2013
B03167,Database Management Systems,Stallings,Springer,2021
B03168,Software Engineering,Cormen,Wiley,2023
B03169,Data Structures,Stallings,Oxford,2013
B03170,Software Engineering,Cormen,McGraw Hill,2017
B03171,Cyber Security,Galvin,Wiley,2016
B03172,Computer Networks,James,Springer,2015
B03173,Artificial Intelligence,James,Oxford,2022
B03174,Data Structures,Tanenbaum,McGraw Hill,2021
B03175,Cyber Security,Korth,Wiley,2024
B03176,Machine Learning,Galvin,Pearson,2025
B03177,Machine Learning,Silberschatz,Wiley,2017
B03178,Java Programming,Tanenbaum,Oxford,2026
B03179,Data Structures,Tanenbaum,Pearson,2026
B03180,Java Programming,James,McGraw Hill,2016
B03181,Statistics,Galvin,Oxford,2013
B03182,Big Data,James,Oxford,2011
B03183,Cloud Computing,Silberschatz,Pearson,2020
B03184,Cloud Computing,Silberschatz,McGraw Hill,2026
B03185,Statistics,Tanenbaum,Wiley,2010
B03186,Deep Learning,Cormen,Pearson,2024
B03187,Python Programming,Korth,Springer,2011
B03188,Big Data,Ross,McGraw Hill,2023
B03189,Digital Logic,James,McGraw Hill,2012
B03190,Digital Logic,Goodfellow,Oxford,2016
B03191,Operating Systems,Sutton,Pearson,2025
B03192,Python Programming,Korth,Pearson,2026
B03193,Algorithms,Silberschatz,Springer,2019
B03194,Compiler Design,Ross,McGraw Hill,2014
B03195,Python Programming,Stallings,Oxford,2025
B03196,Database Management Systems,Silberschatz,Oxford,2025
B03197,Deep Learning,Tanenbaum,Pearson,2019
B03198,Compiler Design,Galvin,Springer,2020
B03199,Database Management Systems,Cormen,Pearson,2022
B03200,Algorithms,Cormen,Oxford,2019
B03201,Algorithms,James,Springer,2024
B03202,Software Engineering,Silberschatz,Wiley,2024
B03203,Database Management Systems,Tanenbaum,Oxford,2024
B03204,Statistics,Cormen,Pearson,2014
B03205,Software Engineering,Korth,Oxford,2013
B03206,Java Programming,James,Wiley,2012
B03207,Database Management Systems,Korth,Springer,2013
B03208,Artificial Intelligence,Stallings,McGraw Hill,2013
B03209,Artificial Intelligence,Galvin,Wiley,2012
B03210,Cloud Computing,James,Springer,2015
B03211,Artificial Intelligence,Tanenbaum,Springer,2021
B03212,Data Structures,Ross,Wiley,2015
B03213,Artificial Intelligence,Goodfellow,Wiley,2018
B03214,Operating Systems,Goodfellow,Oxford,2024
B03215,Python Programming,Goodfellow,Oxford,2014
B03216,Digital Logic,Sutton,Pearson,2014
B03217,Microprocessors,Korth,Pearson,2010
B03218,Operating Systems,Stallings,Oxford,2024
B03219,Algorithms,Tanenbaum,Pearson,2015
B03220,Cyber Security,Korth,Pearson,2020
B03221,Digital Logic,Cormen,Springer,2021
B03222,Discrete Mathematics,Cormen,Springer,2010
B03223,Algorithms,Cormen,Pearson,2015
B03224,Data Structures,Korth,Oxford,2017
B03225,Data Structures,Silberschatz,Wiley,2026
B03226,Data Structures,Stallings,Oxford,2024
B03227,Operating Systems,Tanenbaum,Oxford,2010
B03228,Python Programming,Cormen,Wiley,2015
B03229,Cloud Computing,Stallings,Pearson,2026
B03230,Deep Learning,Cormen,Pearson,2017
B03231,Cloud Computing,James,McGraw Hill,2019
B03232,Data Structures,Goodfellow,Springer,2021
B03233,Database Management Systems,Galvin,Pearson,2010
B03234,Algorithms,Tanenbaum,Wiley,2020
B03235,Digital Logic,Stallings,Oxford,2018
B03236,Data Structures,Stallings,McGraw Hill,2024
B03237,Data Structures,James,McGraw Hill,2024
B03238,Deep Learning,Galvin,McGraw Hill,2020
B03239,Cloud Computing,Cormen,Pearson,2017
B03240,Database Management Systems,Goodfellow,McGraw Hill,2016
B03241,Computer Networks,Korth,Oxford,2015
B03242,Database Management Systems,Sutton,McGraw Hill,2013
B03243,Java Programming,Ross,Oxford,2020
B03244,Compiler Design,Ross,Pearson,2023
B03245,Compiler Design,Korth,Pearson,2016
B03246,Computer Networks,Stallings,Springer,2016
B03247,Compiler Design,James,Springer,2012
B03248,Discrete Mathematics,Silberschatz,Wiley,2012
B03249,Java Programming,Sutton,Wiley,2017
B03250,Microprocessors,Cormen,Oxford,2025
B03251,Machine Learning,Galvin,Oxford,2024
B03252,Computer Networks,Silberschatz,Wiley,2016
B03253,Digital Logic,Sutton,McGraw Hill,2019
B03254,Discrete Mathematics,Galvin,Springer,2015
B03255,Digital Logic,Korth,McGraw Hill,2017
B03256,Operating Systems,Cormen,McGraw Hill,2025
B03257,Data Mining,Korth,Wiley,2018
B03258,Discrete Mathematics,Ross,Wiley,2026
B03259,Statistics,Tanenbaum,Wiley,2012
B03260,Operating Systems,Cormen,Oxford,2023
B03261,Microprocessors,Korth,Pearson,2025
B03262,Microprocessors,Silberschatz,McGraw Hill,2025
B03263,Deep Learning,Korth,Springer,2014
B03264,Cloud Computing,Tanenbaum,McGraw Hill,2019
B03265,Software Engineering,Cormen,Pearson,2011
B03266,Digital Logic,Goodfellow,Oxford,2017
B03267,Data Structures,Stallings,Wiley,2019
B03268,Statistics,Tanenbaum,Oxford,2024
B03269,Java Programming,Korth,Pearson,2019
B03270,Statistics,Cormen,Wiley,2022
B03271,Data Mining,Stallings,Oxford,2011
B03272,Compiler Design,Ross,McGraw Hill,2018
B03273,Python Programming,Galvin,Oxford,2013
B03274,Python Programming,Galvin,McGraw Hill,2022
B03275,Microprocessors,Korth,Springer,2025
B03276,Artificial Intelligence,Stallings,Pearson,2012
B03277,Machine Learning,James,Oxford,2012
B03278,Microprocessors,Stallings,Pearson,2023
B03279,Database Management Systems,Tanenbaum,Oxford,2025
B03280,Computer Networks,Korth,McGraw Hill,2013
B03281,Cloud Computing,Silberschatz,McGraw Hill,2022
B03282,Data Structures,Ross,Oxford,2019
B03283,Python Programming,Silberschatz,Wiley,2020
B03284,Database Management Systems,Goodfellow,Oxford,2026
B03285,Data Mining,Silberschatz,Pearson,2021
B03286,Operating Systems,Sutton,McGraw Hill,2014
B03287,Compiler Design,James,Pearson,2022
B03288,Compiler Design,Ross,Wiley,2010
B03289,Operating Systems,James,McGraw Hill,2023
B03290,Machine Learning,Galvin,Wiley,2019
B03291,Java Programming,Sutton,McGraw Hill,2017
B03292,Operating Systems,Cormen,Pearson,2022
B03293,Python Programming,Goodfellow,Oxford,2022
B03294,Python Programming,Tanenbaum,Springer,2016
B03295,Python Programming,James,Springer,2024
B03296,Database Management Systems,Ross,Oxford,2024
B03297,Statistics,Sutton,Springer,2022
B03298,Compiler Design,Stallings,Oxford,2020
B03299,Java Programming,Korth,Oxford,2012
B03300,Big Data,Korth,Oxford,2014
B03301,Microprocessors,Silberschatz,Springer,2021
B03302,Python Programming,James,Pearson,2020
B03303,Java Programming,James,Springer,2016
B03304,Algorithms,Tanenbaum,Wiley,2012
B03305,Statistics,Korth,Springer,2016
B03306,Software Engineering,Stallings,Wiley,2019
B03307,Cyber Security,James,Wiley,2010
B03308,Big Data,James,Oxford,2014
B03309,Deep Learning,Stallings,Wiley,2012
B03310,Deep Learning,James,Wiley,2020
B03311,Data Mining,Korth,Oxford,2021
B03312,Compiler Design,Sutton,Oxford,2025
B03313,Compiler Design,Goodfellow,Wiley,2011
B03314,Python Programming,Ross,Pearson,2017
B03315,Big Data,Korth,Springer,2026
B03316,Java Programming,Silberschatz,Oxford,2011
B03317,Algorithms,Ross,Springer,2015
B03318,Computer Networks,Korth,Oxford,2015
B03319,Algorithms,Ross,Pearson,2017
B03320,Microprocessors,Cormen,Wiley,2012
B03321,Operating Systems,Silberschatz,Wiley,2017
B03322,Big Data,Korth,Wiley,2020
B03323,Computer Networks,Silberschatz,Springer,2021
B03324,Algorithms,Galvin,McGraw Hill,2011
B03325,Compiler Design,Cormen,Wiley,2018
B03326,Algorithms,Korth,Pearson,2024
B03327,Artificial Intelligence,Ross,Pearson,2013
B03328,Software Engineering,Cormen,McGraw Hill,2025
B03329,Big Data,James,McGraw Hill,2010
B03330,Artificial Intelligence,Silberschatz,Springer,2020
B03331,Software Engineering,James,Pearson,2014
B03332,Cyber Security,Silberschatz,McGraw Hill,2019
B03333,Python Programming,Korth,Oxford,2013
B03334,Python Programming,Goodfellow,Springer,2023
B03335,Python Programming,Sutton,McGraw Hill,2010
B03336,Data Structures,Ross,McGraw Hill,2016
B03337,Computer Networks,Tanenbaum,Pearson,2013
B03338,Cloud Computing,Sutton,McGraw Hill,2020
B03339,Algorithms,Goodfellow,Wiley,2012
B03340,Compiler Design,Cormen,Wiley,2021
B03341,Deep Learning,Goodfellow,Pearson,2018
B03342,Digital Logic,Goodfellow,Springer,2022
B03343,Microprocessors,Stallings,Oxford,2022
B03344,Computer Networks,Stallings,Pearson,2025
B03345,Statistics,Goodfellow,McGraw Hill,2025
B03346,Cloud Computing,James,Springer,2022
B03347,Discrete Mathematics,Tanenbaum,McGraw Hill,2021
B03348,Discrete Mathematics,Silberschatz,Wiley,2022
B03349,Artificial Intelligence,Stallings,McGraw Hill,2021
B03350,Database Management Systems,James,Pearson,2011
B03351,Cloud Computing,Cormen,Oxford,2022
B03352,Compiler Design,Stallings,Oxford,2017
B03353,Operating Systems,Sutton,Oxford,2011
B03354,Java Programming,Galvin,McGraw Hill,2023
B03355,Statistics,Goodfellow,McGraw Hill,2018
B03356,Statistics,Ross,Wiley,2016
B03357,Compiler Design,Ross,Pearson,2012
B03358,Software Engineering,Cormen,McGraw Hill,2019
B03359,Java Programming,Goodfellow,Springer,2012
B03360,Artificial Intelligence,Sutton,McGraw Hill,2015
B03361,Algorithms,Stallings,Wiley,2016
B03362,Database Management Systems,Stallings,Wiley,2018
B03363,Compiler Design,Sutton,Springer,2017
B03364,Java Programming,Tanenbaum,Oxford,2010
B03365,Python Programming,Cormen,McGraw Hill,2013
B03366,Cloud Computing,Cormen,Springer,2021
B03367,Big Data,Tanenbaum,McGraw Hill,2021
B03368,Digital Logic,Sutton,Wiley,2012
B03369,Big Data,Silberschatz,McGraw Hill,2015
B03370,Cloud Computing,Korth,Pearson,2015
B03371,Data Mining,Cormen,Wiley,2010
B03372,Compiler Design,Tanenbaum,Pearson,2022
B03373,Discrete Mathematics,James,Springer,2010
B03374,Software Engineering,Korth,Pearson,2016
B03375,Digital Logic,Stallings,Pearson,2015
B03376,Computer Networks,Tanenbaum,McGraw Hill,2025
B03377,Data Mining,Cormen,Pearson,2012
B03378,Microprocessors,James,Wiley,2022
B03379,Compiler Design,Tanenbaum,Oxford,2015
B03380,Big Data,Goodfellow,Pearson,2016
B03381,Cloud Computing,Goodfellow,Oxford,2024
B03382,Computer Networks,Korth,Pearson,2014
B03383,Software Engineering,Stallings,Oxford,2016
B03384,Machine Learning,Sutton,McGraw Hill,2025
B03385,Python Programming,Cormen,Oxford,2016
B03386,Algorithms,Silberschatz,Springer,2011
B03387,Software Engineering,Tanenbaum,Springer,2017
B03388,Cloud Computing,Ross,Pearson,2026
B03389,Microprocessors,Galvin,Pearson,2015
B03390,Java Programming,Silberschatz,Pearson,2023
B03391,Big Data,Stallings,McGraw Hill,2024
B03392,Cloud Computing,Stallings,McGraw Hill,2016
B03393,Cyber Security,Sutton,McGraw Hill,2011
B03394,Database Management Systems,Goodfellow,Springer,2022
B03395,Big Data,Stallings,Pearson,2023
B03396,Data Structures,James,Pearson,2025
B03397,Artificial Intelligence,Korth,Pearson,2026
B03398,Python Programming,Sutton,Springer,2020
B03399,Discrete Mathematics,James,McGraw Hill,2020
B03400,Cloud Computing,Stallings,Wiley,2017
B03401,Microprocessors,James,Oxford,2023
B03402,Machine Learning,Ross,Oxford,2024
B03403,Computer Networks,Galvin,Wiley,2020
B03404,Deep Learning,Ross,Wiley,2013
B03405,Digital Logic,Cormen,Pearson,2026
B03406,Microprocessors,Korth,Oxford,2015
B03407,Cyber Security,Tanenbaum,Wiley,2024
B03408,Python Programming,Cormen,Wiley,2013
B03409,Data Mining,Goodfellow,Pearson,2022
B03410,Python Programming,Goodfellow,Pearson,2018
B03411,Data Mining,Ross,Pearson,2012
B03412,Data Mining,Korth,McGraw Hill,2013
B03413,Discrete Mathematics,Silberschatz,Pearson,2019
B03414,Operating Systems,Tanenbaum,Oxford,2018
B03415,Algorithms,Tanenbaum,Pearson,2020
B03416,Data Structures,Ross,Springer,2020
B03417,Database Management Systems,Cormen,Pearson,2021
B03418,Cyber Security,Goodfellow,Wiley,2015
B03419,Digital Logic,Tanenbaum,McGraw Hill,2024
B03420,Cyber Security,Galvin,Oxford,2019
B03421,Digital Logic,Tanenbaum,McGraw Hill,2012
B03422,Database Management Systems,Korth,Oxford,2023
B03423,Digital Logic,Korth,Pearson,2023
B03424,Python Programming,Korth,Oxford,2016
B03425,Data Structures,Galvin,McGraw Hill,2011
B03426,Deep Learning,Galvin,Springer,2024
B03427,Computer Networks,James,Oxford,2025
B03428,Statistics,Cormen,McGraw Hill,2012
B03429,Database Management Systems,James,Springer,2023
B03430,Artificial Intelligence,Galvin,Pearson,2020
B03431,Data Mining,James,Springer,2012
B03432,Java Programming,Korth,Springer,2026
B03433,Software Engineering,Cormen,Oxford,2016
B03434,Artificial Intelligence,James,Oxford,2013
B03435,Digital Logic,James,Oxford,2012
B03436,Digital Logic,Cormen,Pearson,2015
B03437,Cyber Security,Galvin,McGraw Hill,2010
B03438,Cloud Computing,Korth,McGraw Hill,2013
B03439,Database Management Systems,Cormen,Wiley,2024
B03440,Data Structures,Korth,Wiley,2010
B03441,Digital Logic,Cormen,Pearson,2015
B03442,Java Programming,Ross,McGraw Hill,2024
B03443,Microprocessors,Sutton,Oxford,2022
B03444,Data Mining,James,Pearson,2015
B03445,Algorithms,Goodfellow,McGraw Hill,2011
B03446,Python Programming,Ross,Oxford,2010
B03447,Software Engineering,Ross,Wiley,2026
B03448,Cyber Security,Sutton,Oxford,2019
B03449,Machine Learning,Ross,Pearson,2020
B03450,Statistics,Ross,Oxford,2023
B03451,Machine Learning,James,Springer,2011
B03452,Cloud Computing,Stallings,Wiley,2025
B03453,Software Engineering,Cormen,Wiley,2018
B03454,Cyber Security,Ross,Wiley,2016
B03455,Data Mining,Stallings,Pearson,2013
B03456,Software Engineering,Sutton,Oxford,2011
B03457,Microprocessors,Goodfellow,Wiley,2022
B03458,Software Engineering,Cormen,Wiley,2014
B03459,Discrete Mathematics,Tanenbaum,McGraw Hill,2019
B03460,Algorithms,Ross,Pearson,2016
B03461,Operating Systems,James,Springer,2022
B03462,Discrete Mathematics,Silberschatz,Oxford,2010
B03463,Discrete Mathematics,Stallings,Oxford,2022
B03464,Java Programming,Goodfellow,McGraw Hill,2018
B03465,Data Mining,Goodfellow,McGraw Hill,2016
B03466,Big Data,Silberschatz,Oxford,2015
B03467,Machine Learning,Ross,McGraw Hill,2013
B03468,Statistics,James,Wiley,2022
B03469,Machine Learning,Tanenbaum,Wiley,2017
B03470,Compiler Design,Goodfellow,Pearson,2024
B03471,Python Programming,Galvin,Pearson,2013
B03472,Algorithms,James,McGraw Hill,2023
B03473,Discrete Mathematics,Goodfellow,McGraw Hill,2018
B03474,Operating Systems,Galvin,Wiley,2020
B03475,Artificial Intelligence,Korth,Springer,2022
B03476,Operating Systems,Cormen,McGraw Hill,2017
B03477,Artificial Intelligence,Stallings,Pearson,2023
B03478,Cloud Computing,Goodfellow,Wiley,2023
B03479,Data Structures,Korth,Springer,2013
B03480,Computer Networks,Silberschatz,Wiley,2026
B03481,Microprocessors,Galvin,Wiley,2024
B03482,Computer Networks,Tanenbaum,Oxford,2026
B03483,Big Data,Goodfellow,Wiley,2014
B03484,Statistics,Galvin,Springer,2024
B03485,Big Data,Galvin,Pearson,2010
B03486,Machine Learning,Stallings,Wiley,2013
B03487,Digital Logic,Cormen,Oxford,2020
B03488,Python Programming,James,Wiley,2025
B03489,Statistics,Cormen,Wiley,2022
B03490,Microprocessors,Sutton,McGraw Hill,2021
B03491,Software Engineering,Korth,Pearson,2022
B03492,Big Data,Stallings,Wiley,2025
B03493,Discrete Mathematics,Goodfellow,Pearson,2017
B03494,Statistics,James,Springer,2023
B03495,Discrete Mathematics,Silberschatz,McGraw Hill,2013
B03496,Java Programming,Galvin,Pearson,2024
B03497,Algorithms,Goodfellow,Oxford,2010
B03498,Java Programming,Cormen,Pearson,2012
B03499,Statistics,Goodfellow,Oxford,2017
B03500,Statistics,Goodfellow,Springer,2016
B03501,Operating Systems,James,McGraw Hill,2010
B03502,Statistics,Ross,Oxford,2013
B03503,Data Structures,Silberschatz,McGraw Hill,2010
B03504,Big Data,Stallings,Oxford,2016
B03505,Java Programming,James,Oxford,2025
B03506,Compiler Design,Galvin,McGraw Hill,2015
B03507,Digital Logic,Galvin,McGraw Hill,2023
B03508,Big Data,Sutton,Pearson,2016
B03509,Database Management Systems,James,McGraw Hill,2022
B03510,Deep Learning,Ross,McGraw Hill,2010
B03511,Cloud Computing,Silberschatz,Springer,2020
B03512,Cyber Security,Cormen,Oxford,2020
B03513,Artificial Intelligence,Ross,McGraw Hill,2016
B03514,Deep Learning,Goodfellow,McGraw Hill,2021
B03515,Statistics,Cormen,Pearson,2019
B03516,Data Structures,Sutton,Wiley,2026
B03517,Operating Systems,Silberschatz,McGraw Hill,2022
B03518,Machine Learning,Ross,McGraw Hill,2011
B03519,Data Mining,Stallings,McGraw Hill,2020
B03520,Database Management Systems,Tanenbaum,Pearson,2014
B03521,Data Structures,Goodfellow,Oxford,2024
B03522,Cloud Computing,Sutton,Oxford,2012
B03523,Python Programming,Stallings,Wiley,2012
B03524,Data Structures,Korth,Springer,2022
B03525,Algorithms,Ross,Oxford,2010
B03526,Microprocessors,Galvin,McGraw Hill,2010
B03527,Cloud Computing,Silberschatz,McGraw Hill,2019
B03528,Computer Networks,Ross,Pearson,2020
B03529,Algorithms,Silberschatz,Pearson,2014
B03530,Compiler Design,Tanenbaum,Wiley,2013
B03531,Deep Learning,Stallings,Wiley,2023
B03532,Big Data,Cormen,Springer,2018
B03533,Deep Learning,Korth,Oxford,2011
B03534,Cloud Computing,Cormen,Pearson,2016
B03535,Big Data,Silberschatz,Pearson,2019
B03536,Algorithms,Cormen,Springer,2012
B03537,Deep Learning,Tanenbaum,Springer,2026
B03538,Database Management Systems,Cormen,McGraw Hill,2019
B03539,Cyber Security,Silberschatz,Springer,2022
B03540,Operating Systems,Cormen,Springer,2021
B03541,Big Data,James,Springer,2025
B03542,Big Data,Cormen,Springer,2018
B03543,Algorithms,Tanenbaum,Springer,2010
B03544,Python Programming,Silberschatz,Oxford,2023
B03545,Deep Learning,Sutton,Springer,2015
B03546,Cyber Security,Stallings,Springer,2010
B03547,Deep Learning,Silberschatz,Pearson,2022
B03548,Data Structures,Stallings,McGraw Hill,2025
B03549,Data Mining,Goodfellow,Wiley,2024
B03550,Algorithms,Goodfellow,Oxford,2025
B03551,Data Mining,Silberschatz,Pearson,2021
B03552,Microprocessors,Stallings,Oxford,2019
B03553,Cloud Computing,Sutton,McGraw Hill,2011
B03554,Artificial Intelligence,Cormen,Pearson,2011
B03555,Cyber Security,Galvin,Oxford,2013
B03556,Artificial Intelligence,Goodfellow,Wiley,2017
B03557,Deep Learning,Ross,McGraw Hill,2017
B03558,Deep Learning,Ross,Wiley,2020
B03559,Data Structures,Stallings,Springer,2013
B03560,Artificial Intelligence,Sutton,Springer,2025
B03561,Deep Learning,Korth,Springer,2026
B03562,Digital Logic,Ross,Springer,2017
B03563,Big Data,Cormen,Pearson,2014
B03564,Java Programming,Galvin,McGraw Hill,2011
B03565,Artificial Intelligence,Silberschatz,Springer,2019
B03566,Computer Networks,James,Wiley,2015
B03567,Cloud Computing,James,Wiley,2010
B03568,Algorithms,Silberschatz,McGraw Hill,2026
B03569,Java Programming,Galvin,Pearson,2012
B03570,Database Management Systems,Sutton,Wiley,2015
B03571,Computer Networks,Ross,Springer,2012
B03572,Data Structures,Cormen,McGraw Hill,2021
B03573,Software Engineering,Ross,Pearson,2013
B03574,Discrete Mathematics,Tanenbaum,Pearson,2017
B03575,Machine Learning,Sutton,Oxford,2015
B03576,Cloud Computing,Tanenbaum,Wiley,2012
B03577,Deep Learning,Tanenbaum,Pearson,2020
B03578,Discrete Mathematics,Galvin,Springer,2021
B03579,Cyber Security,Stallings,Pearson,2020
B03580,Cyber Security,Galvin,McGraw Hill,2025
B03581,Cyber Security,Sutton,Pearson,2013
B03582,Python Programming,Korth,Oxford,2022
B03583,Deep Learning,Korth,Wiley,2013
B03584,Data Mining,Stallings,Pearson,2017
B03585,Machine Learning,Cormen,Oxford,2022
B03586,Cloud Computing,Stallings,Springer,2016
B03587,Artificial Intelligence,Sutton,Oxford,2020
B03588,Artificial Intelligence,Sutton,Pearson,2010
B03589,Microprocessors,Galvin,Pearson,2015
