result_id,student_id,subject_id,marks,grade,year,semester
6002,S0693,SUB0557,75,C,2026,5
6003,S0947,SUB0075,68,B,2025,7
6004,S0464,SUB0657,44,F,2022,2
6005,S0007,SUB0059,82,B,2023,4
6006,S0161,SUB0063,89,A,2024,7
6007,S0681,SUB0364,66,A,2026,3
6008,S0858,SUB0428,92,A+,2024,4
6009,S0850,SUB0237,83,D,2024,1
6010,S0856,SUB0267,63,C,2026,4
6011,S0537,SUB0474,69,B,2025,5
6012,S0104,SUB0001,90,A+,2026,7
6013,S0063,SUB0934,73,B+,2023,1
6014,S0072,SUB0903,82,A+,2022,1
6015,S0114,SUB0319,59,B,2023,6
6016,S0634,SUB0192,60,A+,2024,6
6017,S0248,SUB0759,73,F,2025,3
6018,S0567,SUB0703,54,C,2022,8
6019,S0457,SUB0782,45,A+,2025,6
6020,S0380,SUB0109,88,D,2023,1
6021,S0923,SUB0682,44,F,2024,5
6022,S0447,SUB0291,68,A+,2025,6
6023,S0911,SUB0128,57,C,2024,1
6024,S0695,SUB0789,92,D,2026,6
6025,S0124,SUB0453,36,B+,2023,8
6026,S0756,SUB0136,91,C,2026,7
6027,S0355,SUB0807,64,B,2022,2
6028,S0734,SUB0631,74,A+,2024,6
6029,S0784,SUB0977,97,A+,2023,5
6030,S0787,SUB0817,98,F,2026,3
6031,S0996,SUB0042,93,D,2025,5
6032,S0133,SUB0530,52,B+,2025,8
6033,S0950,SUB0786,92,B+,2026,1
6034,S0342,SUB0993,89,A,2023,1
6035,S0502,SUB0846,57,D,2025,5
6036,S0982,SUB0725,79,B+,2023,5
6037,S0643,SUB0038,68,D,2022,8
6038,S0497,SUB0182,57,D,2026,6
6039,S0294,SUB0519,61,D,2024,2
6040,S0351,SUB0766,59,A,2024,1
6041,S0871,SUB0223,85,D,2022,6
6042,S0043,SUB0347,50,F,2023,4
6043,S0131,SUB0875,61,D,2024,7
6044,S0876,SUB0832,51,A,2024,7
6045,S0433,SUB0155,73,A,2023,7
6046,S0318,SUB0046,83,F,2025,4
6047,S0747,SUB0591,99,C,2023,1
6048,S0734,SUB0943,41,B,2023,6
6049,S0628,SUB0712,86,A,2026,7
6050,S0760,SUB0311,76,D,2024,4
6051,S0317,SUB0147,46,A,2023,1
6052,S0450,SUB0354,75,D,2025,3
6053,S0007,SUB0734,93,B+,2022,2
6054,S0064,SUB0908,98,B,2025,1
6055,S0491,SUB0882,60,B+,2022,2
6056,S0825,SUB0167,55,B+,2026,8
6057,S0221,SUB0896,81,F,2024,8
6058,S0124,SUB0967,62,D,2024,2
6059,S0927,SUB0430,77,B,2025,5
6060,S0099,SUB0447,71,A+,2025,4
6061,S0469,SUB0801,59,F,2024,8
6062,S0081,SUB0182,46,F,2025,8
6063,S0425,SUB0137,98,F,2022,2
6064,S0808,SUB0258,98,A,2022,2
6065,S0942,SUB0146,97,A,2026,8
6066,S0809,SUB0832,98,C,2022,7
6067,S0183,SUB0765,62,C,2024,5
6068,S0796,SUB0573,86,F,2022,5
6069,S0300,SUB0473,77,B+,2023,1
6070,S0906,SUB0910,89,A+,2026,4
6071,S0759,SUB0140,74,B,2024,4
6072,S0771,SUB0007,65,D,2025,6
6073,S0067,SUB0556,67,D,2022,3
6074,S0893,SUB0396,35,C,2024,6
6075,S0807,SUB0511,79,F,2022,2
6076,S0681,SUB0642,94,B+,2026,3
6077,S0500,SUB0871,41,D,2023,7
6078,S0222,SUB0575,81,D,2025,7
6079,S0892,SUB0465,46,F,2024,2
6080,S0977,SUB0748,84,D,2024,6
6081,S0334,SUB0120,74,A,2025,2
6082,S0463,SUB0621,51,D,2026,4
6083,S0629,SUB0962,71,C,2025,5
6084,S0597,SUB0137,97,F,2025,8
6085,S0903,SUB0244,57,D,2024,2
6086,S0140,SUB0532,82,D,2026,4
6087,S0903,SUB0482,63,C,2022,6
6088,S0385,SUB0457,42,C,2024,7
6089,S0275,SUB0686,73,B+,2023,3
6090,S0321,SUB0493,54,B+,2023,8
6091,S0576,SUB0704,39,C,2022,8
6092,S0803,SUB0189,85,B+,2026,4
6093,S0770,SUB0313,53,A,2026,3
6094,S0713,SUB0187,39,B,2022,4
6095,S0047,SUB0467,52,B,2025,5
6096,S0292,SUB0713,38,A,2024,7
6097,S0618,SUB0292,85,B,2024,7
6098,S0834,SUB0049,99,D,2026,2
6099,S0718,SUB0740,82,F,2024,3
6100,S0180,SUB0799,38,B,2024,2
6101,S0767,SUB0265,89,F,2022,7
6102,S0570,SUB0169,38,D,2026,6
6103,S0983,SUB0402,48,F,2022,5
6104,S0283,SUB0971,73,A+,2024,4
6105,S0288,SUB0650,40,C,2024,3
6106,S0913,SUB0776,69,A+,2026,4
6107,S0498,SUB0276,63,C,2025,3
6108,S0545,SUB0951,89,A,2025,4
6109,S0913,SUB0757,49,A,2023,8
6110,S0275,SUB0130,59,B+,2023,8
6111,S0708,SUB0377,81,A+,2024,8
6112,S0657,SUB0437,56,C,2024,2
6113,S0413,SUB0244,100,A+,2023,1
6114,S0644,SUB0732,80,D,2025,8
6115,S0955,SUB0508,97,A+,2023,4
6116,S0047,SUB0247,52,D,2022,7
6117,S0749,SUB0059,43,A,2025,3
6118,S0270,SUB0671,92,A,2022,7
6119,S0166,SUB0283,90,C,2023,1
6120,S0275,SUB0506,91,A+,2025,8
6121,S0463,SUB0548,41,B+,2022,6
6122,S0946,SUB0775,42,A+,2022,2
6123,S0321,SUB0656,83,B,2023,5
6124,S0957,SUB0192,45,D,2026,1
6125,S0307,SUB0307,89,B+,2024,5
6126,S0643,SUB0836,42,A+,2023,4
6127,S0083,SUB0065,70,D,2024,2
6128,S0334,SUB0232,71,D,2026,1
6129,S0959,SUB0771,78,C,2023,2
6130,S0190,SUB0270,69,A,2022,1
6131,S0314,SUB0557,86,D,2025,5
6132,S0674,SUB0769,45,A,2024,6
6133,S0444,SUB0285,56,A+,2026,6
6134,S0288,SUB0669,56,F,2024,3
6135,S0629,SUB0112,75,A+,2023,1
6136,S0178,SUB0661,74,B,2022,7
6137,S0765,SUB0834,49,C,2024,6
6138,S0734,SUB0324,61,D,2022,2
6139,S0298,SUB0156,38,D,2026,4
6140,S0085,SUB0410,75,D,2026,1
6141,S0134,SUB0243,79,F,2024,2
6142,S0052,SUB0249,89,D,2025,3
6143,S0415,SUB0970,61,F,2024,3
6144,S0971,SUB0194,40,A+,2025,7
6145,S0556,SUB0373,91,C,2026,1
6146,S0584,SUB0690,82,A+,2025,5
6147,S0543,SUB0100,62,C,2026,2
6148,S0384,SUB0855,46,F,2023,7
6149,S0227,SUB0439,46,B+,2024,3
6150,S0613,SUB0109,67,A,2023,3
6151,S0968,SUB0456,96,C,2026,6
6152,S0471,SUB0659,54,F,2025,3
6153,S0063,SUB0542,53,D,2022,1
6154,S0284,SUB0946,96,B+,2026,6
6155,S0372,SUB0081,91,A,2024,7
6156,S0520,SUB0136,50,B+,2026,5
6157,S0112,SUB0731,52,F,2026,3
6158,S0449,SUB0079,68,A+,2022,8
6159,S0991,SUB0234,77,A+,2024,1
6160,S0473,SUB0286,60,D,2023,7
6161,S0700,SUB0694,39,A,2022,7
6162,S0209,SUB0206,84,A,2023,3
6163,S0146,SUB0893,68,B,2023,6
6164,S0561,SUB0390,41,D,2023,3
6165,S0806,SUB0640,63,D,2023,6
6166,S0543,SUB0133,59,A,2025,6
6167,S0263,SUB0209,98,B,2023,5
6168,S0587,SUB0147,58,A+,2022,3
6169,S0246,SUB0594,73,B+,2023,5
6170,S0517,SUB0938,84,D,2026,2
6171,S0375,SUB0444,92,C,2024,6
6172,S0704,SUB0858,70,B,2024,1
6173,S0593,SUB0790,73,A,2023,7
6174,S0742,SUB0135,51,B+,2022,4
6175,S0301,SUB0878,59,B,2024,2
6176,S0534,SUB0286,71,F,2025,2
6177,S0765,SUB0822,63,C,2023,1
6178,S0426,SUB0354,68,C,2024,7
6179,S0615,SUB0354,90,D,2024,2
6180,S0620,SUB0755,45,C,2023,2
6181,S0745,SUB0375,89,F,2026,2
6182,S0424,SUB0642,65,F,2024,4
6183,S0076,SUB0147,62,F,2024,1
6184,S0610,SUB0685,38,A,2023,4
6185,S0227,SUB0319,99,B+,2022,5
6186,S0215,SUB0026,98,B+,2026,1
6187,S0836,SUB0799,56,A,2022,4
6188,S0870,SUB0583,95,B,2022,6
6189,S0974,SUB0034,93,F,2026,1
6190,S0402,SUB0976,58,C,2023,4
6191,S0933,SUB0081,61,B,2026,7
6192,S0669,SUB0442,76,B,2025,4
6193,S0046,SUB0536,97,B+,2022,8
6194,S0073,SUB0496,59,A+,2025,3
6195,S0641,SUB0845,53,F,2024,6
6196,S0052,SUB0204,82,A+,2024,4
6197,S0579,SUB0308,60,C,2022,5
6198,S0967,SUB0114,52,C,2024,3
6199,S0976,SUB0413,58,F,2026,8
6200,S0520,SUB0678,39,B,2026,2
6201,S0873,SUB0604,97,B,2023,7
6202,S0329,SUB0428,54,C,2022,1
6203,S0465,SUB0888,59,A+,2022,3
6204,S0795,SUB0520,46,A,2025,7
6205,S0679,SUB0562,36,F,2023,7
6206,S0639,SUB0528,59,B,2024,3
6207,S0541,SUB0011,50,B,2025,8
6208,S0465,SUB0493,94,A+,2026,3
6209,S0525,SUB0169,42,A,2022,4
6210,S0492,SUB0844,83,C,2023,2
6211,S0585,SUB0446,82,A+,2022,1
6212,S0214,SUB0323,70,F,2025,2
6213,S0772,SUB0896,36,F,2022,3
6214,S0131,SUB0545,79,D,2026,4
6215,S0601,SUB0661,62,F,2022,8
6216,S0907,SUB0500,35,A+,2025,1
6217,S0435,SUB0298,97,B,2024,7
6218,S0136,SUB0443,62,C,2025,7
6219,S0402,SUB0052,68,A,2022,7
6220,S0950,SUB0442,92,A,2022,4
6221,S0738,SUB0809,63,D,2022,4
6222,S0329,SUB0882,50,A+,2022,8
6223,S0660,SUB0083,60,C,2025,5
6224,S0474,SUB0676,79,A,2026,6
6225,S0411,SUB0417,74,A,2022,7
6226,S0590,SUB0029,99,A,2023,6
6227,S0770,SUB0551,97,F,2025,2
6228,S0978,SUB0435,66,C,2025,4
6229,S0705,SUB0446,79,A+,2024,5
6230,S0992,SUB0677,58,F,2026,7
6231,S0543,SUB0620,44,B+,2026,6
6232,S0621,SUB0695,50,F,2026,4
6233,S0480,SUB0325,50,B,2024,6
6234,S0828,SUB0755,57,B,2026,6
6235,S0458,SUB0231,53,A,2025,5
6236,S0715,SUB1000,94,B+,2024,3
6237,S0972,SUB0533,63,D,2022,6
6238,S0306,SUB0171,46,B+,2025,6
6239,S0116,SUB0308,37,B+,2022,8
6240,S0860,SUB0398,81,A+,2022,7
6241,S0997,SUB0893,45,B+,2026,4
6242,S0663,SUB0645,54,A,2025,6
6243,S0775,SUB0893,75,F,2023,1
6244,S0879,SUB0278,81,B+,2023,3
6245,S0847,SUB0376,52,A+,2023,6
6246,S0266,SUB0297,87,B,2025,7
6247,S0061,SUB0794,50,B,2025,4
6248,S0636,SUB0323,78,D,2023,8
6249,S0431,SUB0607,44,B+,2024,6
6250,S0399,SUB0110,64,C,2022,3
6251,S0749,SUB0899,66,B+,2026,6
6252,S0750,SUB0522,63,C,2022,5
6253,S0938,SUB0746,92,B,2025,1
6254,S0586,SUB0420,96,D,2023,8
6255,S0351,SUB0260,59,F,2023,2
6256,S0903,SUB0479,81,B,2024,2
6257,S0529,SUB0748,62,A,2023,3
6258,S0801,SUB0948,40,C,2024,7
6259,S0749,SUB0253,78,B,2024,7
6260,S0431,SUB0357,85,F,2023,8
6261,S0375,SUB0765,45,C,2023,5
6262,S0476,SUB0621,77,F,2026,8
6263,S0815,SUB0586,68,F,2022,8
6264,S0611,SUB0948,37,F,2026,1
6265,S0873,SUB0691,93,B,2026,8
6266,S0845,SUB0279,85,A+,2026,8
6267,S0917,SUB0617,84,F,2024,8
6268,S0396,SUB0898,42,D,2023,4
6269,S0851,SUB0845,81,D,2025,1
6270,S0119,SUB0679,41,A,2022,2
6271,S0115,SUB0402,61,C,2022,2
6272,S0326,SUB0369,81,A+,2022,7
6273,S0012,SUB0329,57,F,2026,7
6274,S0960,SUB0039,99,B+,2025,2
6275,S0813,SUB0843,91,D,2025,7
6276,S0007,SUB0105,35,F,2026,4
6277,S0347,SUB0641,42,A,2025,4
6278,S0563,SUB0099,95,D,2022,6
6279,S0930,SUB0389,72,A,2022,4
6280,S0293,SUB0102,57,C,2025,5
6281,S0507,SUB0041,95,F,2023,2
6282,S0998,SUB0526,95,B+,2023,3
6283,S0927,SUB0122,68,C,2026,7
6284,S0963,SUB0706,35,F,2026,2
6285,S0688,SUB0108,58,B,2024,1
6286,S0962,SUB0493,72,A,2022,8
6287,S0751,SUB0481,50,D,2023,4
6288,S0116,SUB0087,38,A,2024,8
6289,S0820,SUB0262,38,A,2023,7
6290,S0708,SUB0920,75,A+,2026,6
6291,S0418,SUB0144,35,A+,2026,1
6292,S0291,SUB0474,92,F,2023,6
6293,S0474,SUB0517,40,D,2025,5
6294,S0433,SUB0144,56,C,2025,1
6295,S0325,SUB0766,52,B,2026,1
6296,S0067,SUB0021,78,F,2026,8
6297,S0644,SUB0129,94,B+,2024,6
6298,S0609,SUB0052,59,F,2026,5
6299,S0158,SUB0752,77,B,2024,4
6300,S0057,SUB0653,78,B+,2023,6
6301,S0479,SUB0685,71,B,2022,7
6302,S0070,SUB0554,91,A+,2025,7
6303,S0460,SUB0293,80,C,2026,5
6304,S0698,SUB0875,94,D,2026,5
6305,S0204,SUB0287,39,C,2022,6
6306,S0638,SUB0653,96,C,2024,4
6307,S0843,SUB0225,59,B+,2024,1
6308,S0256,SUB0035,45,B,2022,6
6309,S0407,SUB0807,97,A,2024,7
6310,S0396,SUB0530,63,C,2024,1
6311,S0567,SUB0384,88,C,2023,8
6312,S0998,SUB0901,57,D,2023,4
6313,S0930,SUB0422,89,A+,2024,4
6314,S0578,SUB0702,74,F,2026,6
6315,S0985,SUB0195,58,F,2025,1
6316,S0054,SUB0173,50,B,2023,6
6317,S0966,SUB0820,62,F,2026,3
6318,S0731,SUB0314,79,B+,2024,7
6319,S0136,SUB0741,65,A,2024,4
6320,S0574,SUB0321,46,A+,2022,5
6321,S0105,SUB0713,80,C,2023,4
6322,S0779,SUB0233,37,A,2022,8
6323,S0427,SUB0788,48,A+,2023,1
6324,S0895,SUB0325,52,B,2022,6
6325,S0803,SUB0576,49,F,2025,7
6326,S0312,SUB0884,89,D,2026,8
6327,S0953,SUB0311,37,C,2025,6
6328,S0515,SUB0142,76,F,2022,1
6329,S0511,SUB0311,47,A+,2023,5
6330,S0477,SUB0676,50,A,2023,6
6331,S0255,SUB0151,45,D,2024,7
6332,S0260,SUB0896,76,A+,2024,4
6333,S0114,SUB0241,88,A+,2022,6
6334,S0879,SUB0199,99,F,2022,6
6335,S0709,SUB0091,91,C,2026,6
6336,S0883,SUB0370,94,B,2022,1
6337,S0536,SUB0582,66,D,2026,3
6338,S0547,SUB0304,54,B,2022,2
6339,S0179,SUB0551,43,B+,2026,5
6340,S0918,SUB0087,77,B+,2022,4
6341,S0079,SUB0006,81,D,2024,8
6342,S0334,SUB0574,53,A+,2026,6
6343,S0331,SUB0762,37,B,2023,5
6344,S0441,SUB0211,45,C,2026,1
6345,S0735,SUB0107,92,A,2022,2
6346,S0325,SUB0007,50,F,2024,2
6347,S0494,SUB0757,93,D,2025,5
6348,S0458,SUB0041,89,F,2022,1
6349,S0344,SUB0605,94,C,2022,5
6350,S0504,SUB0426,54,F,2024,5
6351,S0990,SUB0883,89,D,2025,7
6352,S0550,SUB0272,70,B,2026,6
6353,S0128,SUB0202,56,A,2023,4
6354,S0518,SUB0449,47,C,2022,8
6355,S0644,SUB0442,74,A,2024,2
6356,S0714,SUB0328,97,B,2024,8
6357,S0551,SUB0548,97,C,2022,6
6358,S0619,SUB0258,61,F,2024,3
6359,S0610,SUB0650,78,A,2024,6
6360,S0640,SUB0032,42,A+,2023,2
6361,S0110,SUB0238,93,F,2022,7
6362,S0762,SUB0156,48,A+,2024,3
6363,S0964,SUB0594,89,B+,2025,2
6364,S0816,SUB0105,63,B,2023,8
6365,S0840,SUB0358,94,A,2026,1
6366,S0813,SUB0570,85,D,2022,6
6367,S0774,SUB0642,58,A+,2023,8
6368,S0180,SUB0086,66,C,2024,2
6369,S0117,SUB0041,100,C,2024,8
6370,S0508,SUB0655,50,B+,2022,5
6371,S0440,SUB0006,44,B+,2022,8
6372,S0730,SUB0610,57,B+,2023,5
6373,S0690,SUB0219,51,D,2022,7
6374,S0095,SUB0536,66,B+,2022,5
6375,S0420,SUB0756,78,B,2022,2
6376,S0901,SUB0746,52,A,2025,3
6377,S0209,SUB0046,98,F,2025,5
6378,S0964,SUB0592,68,A+,2024,6
6379,S0677,SUB0002,52,C,2022,7
6380,S0140,SUB0437,76,F,2026,6
6381,S0892,SUB0810,97,D,2026,5
6382,S0412,SUB0311,68,F,2024,3
6383,S0269,SUB0605,79,B+,2023,5
6384,S0474,SUB0625,53,D,2022,2
6385,S0929,SUB0311,54,C,2023,6
6386,S0316,SUB0933,52,B,2025,5
6387,S0968,SUB0911,55,B+,2025,1
6388,S0392,SUB0615,99,D,2025,3
6389,S0349,SUB0097,54,F,2023,6
6390,S0275,SUB0746,53,A+,2023,7
6391,S0773,SUB0575,58,B,2026,3
6392,S0430,SUB0773,57,C,2024,2
6393,S0961,SUB0344,44,F,2024,7
6394,S0169,SUB0819,57,A,2025,7
6395,S0701,SUB0897,74,B+,2022,2
6396,S0863,SUB0357,91,C,2023,2
6397,S0861,SUB0575,78,B,2026,8
6398,S0462,SUB0316,68,A+,2025,8
6399,S0818,SUB0875,66,C,2024,4
6400,S0753,SUB0315,91,A+,2023,3
6401,S0746,SUB0593,64,B,2022,2
6402,S0816,SUB0586,80,A+,2025,7
6403,S0875,SUB0796,72,A+,2023,7
6404,S0530,SUB0985,55,D,2023,6
6405,S0468,SUB0499,94,B,2023,2
6406,S0064,SUB0143,50,A+,2023,5
6407,S0138,SUB0536,52,B+,2025,8
6408,S0936,SUB0169,91,D,2024,2
6409,S0792,SUB0729,47,D,2025,8
6410,S0110,SUB0366,87,A,2025,4
6411,S0549,SUB0588,61,F,2022,7
6412,S0380,SUB0162,94,F,2024,8
6413,S0629,SUB0891,100,A,2025,8
6414,S0153,SUB0454,66,A,2024,4
6415,S0233,SUB0163,81,A,2025,6
6416,S0136,SUB0124,89,B+,2024,5
6417,S0708,SUB0442,82,B+,2022,3
6418,S0964,SUB0548,72,A,2025,6
6419,S0837,SUB0258,97,A,2022,7
6420,S0854,SUB0241,72,F,2023,2
6421,S0673,SUB0274,43,B+,2022,8
6422,S0172,SUB0491,85,A,2023,1
6423,S0078,SUB0221,72,F,2024,4
6424,S0957,SUB0854,100,D,2022,3
6425,S0335,SUB0191,62,B,2023,4
6426,S0541,SUB0627,69,F,2026,6
6427,S0132,SUB0260,53,A,2022,4
6428,S0785,SUB0855,69,F,2022,1
6429,S0642,SUB0478,73,B+,2022,8
6430,S0239,SUB0896,83,D,2024,2
6431,S0611,SUB0167,49,D,2026,7
6432,S0390,SUB0782,74,A+,2022,4
6433,S0039,SUB0627,36,B,2025,4
6434,S0085,SUB0732,58,A,2022,5
6435,S0439,SUB0565,86,D,2026,5
6436,S0099,SUB0898,89,B+,2022,1
6437,S0189,SUB0143,64,A+,2023,2
6438,S0368,SUB0409,78,D,2022,8
6439,S0689,SUB0628,73,C,2023,1
6440,S0620,SUB0926,97,C,2025,7
6441,S0693,SUB0911,74,A,2022,7
6442,S0447,SUB0677,88,C,2022,1
6443,S0721,SUB0625,88,C,2026,3
6444,S0021,SUB0400,99,F,2026,3
6445,S0904,SUB0627,43,C,2024,8
6446,S0699,SUB0007,72,F,2025,1
6447,S0706,SUB0003,76,D,2022,3
6448,S0713,SUB0092,66,B+,2024,5
6449,S0923,SUB0930,86,C,2022,7
6450,S0645,SUB0937,67,A+,2024,8
6451,S0593,SUB0718,46,C,2024,4
6452,S0568,SUB0865,98,D,2025,8
6453,S0525,SUB0543,55,B,2024,2
6454,S0453,SUB0544,53,A,2025,8
6455,S0249,SUB0643,38,F,2024,3
6456,S0097,SUB0358,51,C,2025,3
6457,S0446,SUB0138,47,A,2022,6
6458,S0792,SUB0767,99,D,2022,6
6459,S0252,SUB0843,58,D,2024,6
6460,S0921,SUB0318,93,D,2026,8
6461,S0426,SUB0728,60,C,2022,7
6462,S0125,SUB0056,99,F,2023,5
6463,S0538,SUB0144,90,A,2023,2
6464,S0668,SUB0316,84,B+,2025,7
6465,S0889,SUB0341,92,B,2023,2
6466,S0117,SUB0124,46,C,2022,6
6467,S0077,SUB0687,91,A+,2026,4
6468,S0758,SUB0928,100,A+,2025,8
6469,S0198,SUB0465,64,B+,2025,3
6470,S0137,SUB0292,43,A+,2026,4
6471,S0945,SUB0958,89,A,2024,3
6472,S0889,SUB0376,66,C,2024,1
6473,S0798,SUB0795,88,A,2022,7
6474,S0884,SUB0690,45,A,2022,5
6475,S0677,SUB0440,64,B+,2026,2
6476,S0889,SUB0911,58,A,2026,3
6477,S0022,SUB0876,61,B+,2026,2
6478,S0123,SUB0217,68,A+,2023,6
6479,S0063,SUB0028,86,A,2026,1
6480,S0853,SUB0794,93,A+,2024,7
6481,S0755,SUB0389,92,A+,2025,7
6482,S0724,SUB0039,49,C,2023,5
6483,S0901,SUB0822,51,D,2023,8
6484,S0751,SUB0318,41,B+,2026,3
6485,S0418,SUB0753,38,B+,2024,3
6486,S0623,SUB0475,89,C,2024,4
6487,S0472,SUB0956,73,F,2025,3
6488,S0178,SUB0619,48,C,2024,1
6489,S0004,SUB0303,77,A,2026,6
6490,S0416,SUB0245,38,F,2025,6
6491,S0658,SUB0066,45,F,2022,2
6492,S0302,SUB0498,62,F,2024,4
6493,S0530,SUB0068,90,B,2025,1
6494,S0025,SUB0074,46,C,2025,7
6495,S0104,SUB0934,60,F,2024,3
6496,S0949,SUB0318,83,A+,2025,4
6497,S0513,SUB0678,56,D,2024,7
6498,S0638,SUB0562,97,C,2023,3
6499,S0200,SUB0174,71,C,2026,3
6500,S0207,SUB0895,48,D,2025,8
6501,S0329,SUB0403,73,C,2026,3
6502,S0968,SUB0087,86,A,2025,4
6503,S0117,SUB0802,37,F,2024,1
6504,S0662,SUB0967,94,A+,2024,4
6505,S0316,SUB0073,42,F,2026,4
6506,S0049,SUB0528,61,B+,2023,3
6507,S0506,SUB0013,62,F,2024,1
6508,S0306,SUB0201,39,C,2022,2
6509,S0248,SUB0755,76,A+,2024,6
6510,S0577,SUB0248,52,F,2022,7
6511,S0273,SUB0488,49,D,2025,8
6512,S0086,SUB0557,86,C,2024,8
6513,S0134,SUB0617,44,D,2023,2
6514,S0256,SUB0092,91,A+,2026,5
6515,S0975,SUB0892,62,C,2023,3
6516,S0332,SUB0555,59,C,2024,4
6517,S0384,SUB0444,84,F,2023,7
6518,S0330,SUB0930,98,B,2025,4
6519,S0184,SUB0429,68,B+,2025,8
6520,S0540,SUB0862,45,C,2026,2
6521,S0418,SUB0028,37,A+,2022,8
6522,S0574,SUB0660,82,D,2022,6
6523,S0955,SUB0378,36,B+,2026,2
6524,S0412,SUB0710,100,D,2025,2
6525,S0413,SUB0238,67,D,2025,3
6526,S0206,SUB0987,35,F,2025,4
6527,S0784,SUB0696,67,A+,2025,3
6528,S0635,SUB0978,87,D,2022,2
6529,S0944,SUB0305,58,B,2026,5
6530,S0549,SUB0711,64,C,2025,3
6531,S0084,SUB0958,100,A,2025,4
6532,S0662,SUB0554,100,D,2022,6
6533,S0307,SUB0076,69,B+,2022,6
6534,S0531,SUB0298,82,A+,2022,8
6535,S0855,SUB0962,60,A,2022,8
6536,S0932,SUB0132,52,F,2022,4
6537,S0246,SUB0647,39,F,2025,1
6538,S0448,SUB0863,98,A,2026,3
6539,S0529,SUB0897,73,F,2024,6
6540,S0915,SUB0303,68,A,2023,2
6541,S0107,SUB0655,73,A+,2023,1
6542,S0562,SUB0922,80,B,2025,4
6543,S0068,SUB0280,69,B,2023,6
6544,S0922,SUB0327,60,A+,2022,2
6545,S0250,SUB0402,66,C,2024,4
6546,S0083,SUB0581,80,A,2025,4
6547,S0462,SUB0968,76,A+,2025,3
6548,S0716,SUB0381,63,B,2025,5
6549,S0920,SUB0879,73,D,2023,3
6550,S0010,SUB0923,57,B,2025,2
6551,S0292,SUB0266,53,B+,2024,8
6552,S0640,SUB0400,56,B+,2022,5
6553,S0212,SUB0495,54,A+,2024,1
6554,S0386,SUB0888,100,A,2023,4
6555,S0479,SUB0718,44,A,2025,8
6556,S0534,SUB0236,100,A,2025,7
6557,S0305,SUB0860,47,B+,2022,8
6558,S0948,SUB0093,64,B+,2023,6
6559,S0252,SUB0406,82,A,2025,5
6560,S0047,SUB0134,100,B,2022,3
6561,S0210,SUB0515,44,B,2025,3
6562,S0749,SUB0040,46,B+,2026,7
6563,S0799,SUB0597,81,A,2022,3
6564,S0216,SUB0052,52,F,2024,8
6565,S0746,SUB0341,51,C,2024,7
6566,S0041,SUB0719,60,F,2023,6
6567,S0827,SUB0340,66,A+,2024,4
6568,S0887,SUB0153,98,B,2022,1
6569,S0012,SUB0411,95,F,2026,8
6570,S0998,SUB0194,73,F,2024,5
6571,S0107,SUB0789,37,B,2025,6
6572,S0690,SUB0023,75,A,2022,3
6573,S0277,SUB0321,66,F,2025,5
6574,S0334,SUB0268,43,A+,2026,3
6575,S0809,SUB0181,90,D,2024,4
6576,S0532,SUB0098,82,A,2022,5
6577,S0153,SUB0755,51,A+,2024,8
6578,S0948,SUB0935,80,A+,2023,6
6579,S0290,SUB0250,53,C,2023,5
6580,S0420,SUB0226,88,B,2022,4
6581,S0255,SUB0916,82,B,2023,1
6582,S0891,SUB0097,100,D,2025,8
6583,S0279,SUB0958,95,A,2023,6
6584,S0791,SUB0022,44,F,2024,5
6585,S0377,SUB0107,40,B+,2022,1
6586,S0426,SUB0739,92,F,2022,2
6587,S0223,SUB0747,74,A,2025,6
6588,S0216,SUB0301,94,B+,2022,1
6589,S0351,SUB0739,47,D,2023,7
6590,S0876,SUB0146,75,A+,2022,8
6591,S0114,SUB0828,40,D,2024,3
6592,S0174,SUB0579,45,F,2023,6
6593,S0002,SUB0511,70,F,2026,3
6594,S0888,SUB0632,98,D,2022,4
6595,S0559,SUB0658,66,B+,2026,4
6596,S0885,SUB0710,40,A+,2022,6
6597,S0907,SUB0139,52,A+,2025,3
6598,S0325,SUB0255,50,A,2025,5
6599,S0953,SUB0229,85,B,2026,3
6600,S0288,SUB0726,96,D,2024,5
6601,S0869,SUB0912,41,A+,2025,6
6602,S0119,SUB0298,88,C,2025,6
6603,S0450,SUB0471,81,D,2022,1
6604,S0986,SUB0331,68,D,2025,3
6605,S0173,SUB0497,58,B+,2025,1
6606,S0659,SUB0022,53,B+,2025,1
6607,S0111,SUB0640,94,A,2022,7
6608,S0697,SUB0622,62,D,2023,6
6609,S0286,SUB0522,55,A,2026,8
6610,S0792,SUB0849,72,F,2022,1
6611,S0850,SUB0300,95,B+,2022,4
6612,S0353,SUB0560,96,C,2024,4
6613,S0457,SUB0632,76,D,2023,7
6614,S0997,SUB0909,83,C,2022,8
6615,S0913,SUB0071,87,A+,2023,2
6616,S0497,SUB0546,37,B,2024,8
6617,S0308,SUB0613,58,A+,2026,4
6618,S0267,SUB0747,77,C,2025,1
6619,S0304,SUB0432,56,B+,2023,8
6620,S0591,SUB0352,54,D,2024,3
6621,S0605,SUB0770,65,B,2026,3
6622,S0054,SUB0891,56,A+,2025,3
6623,S0299,SUB0880,83,A+,2024,3
6624,S0456,SUB0920,85,D,2026,3
6625,S0440,SUB0439,83,F,2023,6
6626,S0838,SUB0975,58,B,2025,7
6627,S0467,SUB0322,52,B+,2025,6
6628,S0720,SUB0567,63,A,2024,6
